CST-IBS/CBS;Descriá∆o CST-IBS/CBS;cClassTrib;Nome cClassTrib;Descriá∆o cClassTrib;LC Redaá∆o;LC 214/25;Tipo de Al°quota;pRedIBS;pRedCBS;ind_gTribRegular;ind_gCredPresOper;ind_gMonoPadrao;ind_gMonoReten;ind_gMonoRet;ind_gMonoDif;ind_gEstornoCred;dIniVig;dFimVig;DataAtualizaá∆o;indNFeABI;indNFe;indNFCe;indCTe;indCTeOS;indBPe;indBPeTA;indBPeTM;indNF3e;indNFSe;indNFSe Via;indNFCom;indNFAg;indNFGas;indDERE;ANEXO;Link
200;Al°quota zero;200020;Operaá∆o praticada por sociedades cooperativas optantes por regime espec°fico do IBS e CBS;Operaá∆o praticada por sociedades cooperativas optantes por regime espec°fico do IBS e CBS, quando o associado destinar bem ou serviáo Ö cooperativa de que participa, e a cooperativa fornecer bem ou serviáo ao associado sujeito ao regime regular do IBS e da CBS, observado o art. 271 da Lei Complementar nß 214, de 2025.;"Art. 271. As sociedades cooperativas poder∆o optar por regime espec°fico do IBS e da CBS no qual ficam reduzidas a zero as al°quotas do IBS e da CBS incidentes na operaá∆o em que: 
 I - o associado fornece bem ou serviáo Ö cooperativa de que participa; e II - a cooperativa fornece bem ou serviáo a associado sujeito ao regime regular do IBS e da CBS.";Art. 271;Padr∆o;100;100;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art271
200;Al°quota zero;200021;Serviáos de transporte p£blico coletivo de passageiros ferrovi†rio e hidrovi†rio;Serviáos de transporte p£blico coletivo de passageiros ferrovi†rio e hidrovi†rio urbanos, semiurbanos e metropolitanos, observado o art. 285 da Lei Complementar nß 214, de 2025.;"Art. 285. Em relaá∆o aos serviáos de transporte p£blico coletivo de passageiros ferrovi†rio e hidrovi†rio de car†ter urbano, semiurbano e metropolitano: I - ficam reduzidas em 100% (cem por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento desses serviáos;";Art. 285, I;Padr∆o;100;100;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art285
200;Al°quota zero;200022;Operaá∆o originada fora da ZFM que destine bem material industrializado a contribuinte estabelecido na ZFM;Operaá∆o originada fora da Zona Franca de Manaus que destine bem material industrializado de origem nacional a contribuinte estabelecido na Zona Franca de Manaus que seja habilitado nos termos do art. 442 da Lei Complementar nß 214, de 2025, e sujeito ao regime regular do IBS e da CBS ou optante pelo regime do Simples Nacional de que trata o art. 12 da Lei Complementar nß 123, de 2006, observado o art. 445 da Lei Complementar nß 214, de 2025.;Art. 445. Ficam reduzidas a zero as al°quotas do IBS e da CBS incidentes sobre operaá∆o originada fora da Zona Franca de Manaus que destine bem material industrializado de origem nacional a contribuinte estabelecido na Zona Franca de Manaus que seja:;Art. 445;Padr∆o;100;100;1;0;0;0;0;0;0;01/01/2026;;21/08/2025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art445
200;Al°quota zero;200023;Operaá∆o realizada por ind£stria incentivada que destine bem material intermedi†rio para outra ind£stria incentivada na ZFM;Operaá∆o realizada por ind£stria incentivada que destine bem material intermedi†rio para outra ind£stria incentivada na Zona Franca de Manaus, desde que a entrega ou disponibilizaá∆o dos bens ocorra dentro da referida †rea, observado o art. 448 da Lei Complementar nß 214, de 2025.;Art. 448. Ficam reduzidas a zero as al°quotas do IBS e da CBS incidentes sobre operaá∆o realizada por ind£stria incentivada que destine bem material intermedi†rio para outra ind£stria incentivada na Zona Franca de Manaus, desde que a entrega ou disponibilizaá∆o dos bens ocorra dentro da referida †rea.;Art. 448;Padr∆o;100;100;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art448
200;Al°quota zero;200024;Operaá∆o originada fora das µreas de Livre ComÇrcio destinadas a contribuinte estabelecido nas µreas de Livre ComÇrcio;Operaá∆o originada fora das µreas de Livre ComÇrcio que destine bem material industrializado de origem nacional a contribuinte estabelecido nas µreas de Livre ComÇrcio que seja habilitado nos termos do art. 456 da Lei Complementar nß 214, de 2025, e sujeito ao regime regular do IBS e da CBS ou optante pelo regime do Simples Nacional de que trata o art. 12 da Lei Complementar nß 123, de 2006, observado o art. 463 da Lei Complementar nß 214, de 2025.;Art. 463. Ficam reduzidas a zero as al°quotas do IBS e da CBS incidentes sobre operaá∆o originada fora da †rea de livre comÇrcio que destine bem material industrializado de origem nacional a contribuinte estabelecido na †rea de livre comÇrcio que seja:;Art. 463;Padr∆o;100;100;1;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art463
200;Al°quota zero apenas CBS e reduzida em 60% para IBS;200025;Fornecimento dos serviáos de educaá∆o relacionados ao Programa Universidade para Todos (Prouni);Fornecimento dos serviáos de educaá∆o relacionados ao Programa Universidade para Todos (Prouni), institu°do pela Lei nß 11.096, de 13 de janeiro de 2005, observado o art. 308 da Lei Complementar nß 214, de 2025.;Art. 308. Fica reduzida a zero a al°quota da CBS incidente sobre o fornecimento de serviáos de educaá∆o de ensino superior por instituiá∆o privada de ensino, com ou sem fins lucrativos, durante o per°odo de ades∆o e vinculaá∆o ao Programa Universidade para Todos - Prouni, institu°do pela Lei nß 11.096, de 13 de janeiro de 2005.;Art. 308;Padr∆o;60;100;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art308
200;Al°quota reduzida em 80%;200026;Locaá∆o de im¢veis localizados nas zonas reabilitadas;Locaá∆o de im¢veis localizados nas zonas reabilitadas, pelo prazo de 5 (cinco) anos, contado da data de expediá∆o do habite-se, e relacionados a projetos de reabilitaá∆o urbana de zonas hist¢ricas e de †reas cr°ticas de recuperaá∆o e reconvers∆o urban°stica dos Munic°pios ou do Distrito Federal, a serem delimitadas por lei municipal ou distrital, observado o art. 158 da Lei Complementar nß 214, de 2025.;"Art. 158. Observado o disposto neste Cap°tulo, ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS sobre operaá‰es relacionadas a projetos de reabilitaá∆o urbana de zonas hist¢ricas e de †reas cr°ticas de recuperaá∆o e reconvers∆o urban°stica dos Munic°pios ou do Distrito Federal, a serem delimitadas por lei municipal ou distrital. 
 Par†grafo £nico. Na hip¢tese de locaá∆o de im¢veis prevista no inciso VI do caput do art. 162 desta Lei Complementar, a reduá∆o de al°quotas de que trata o caput deste artigo ser† de 80% (oitenta por cento).";Art. 158, par†grafo £nico;Padr∆o;80;80;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art158
200;Al°quota reduzida em 70%;200027;Operaá‰es de locaá∆o, cess∆o onerosa e arrendamento de bens im¢veis;Operaá‰es de locaá∆o, cess∆o onerosa e arrendamento de bens im¢veis, observado o art. 261 da Lei Complementar nß 214, de 2025.;"Art. 261.
 Par†grafo £nico. As al°quotas do IBS e da CBS relativas Ös operaá‰es de locaá∆o, cess∆o onerosa e arrendamento de bens im¢veis ficam reduzidas em 70% (setenta por cento).";Art. 261, par†grafo £nico;Padr∆o;70;70;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art261
200;Al°quota reduzida em 60%;200028;Fornecimento dos serviáos de educaá∆o (Anexo II);Fornecimento dos serviáos de educaá∆o relacionados no Anexo II da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da Nomenclatura Brasileira de Serviáos, Intang°veis e Outras Operaá‰es que Produzam Variaá‰es no Patrimìnio (NBS), observado o art. 129 da Lei Complementar nß 214, de 2025.;Art. 129. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos serviáos de educaá∆o relacionados no Anexo II desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da Nomenclatura Brasileira de Serviáos, Intang°veis e Outras Operaá‰es que Produzam Variaá‰es no Patrimìnio (NBS).;Art. 129;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art129
200;Al°quota reduzida em 60%;200029;Fornecimento dos serviáos de sa£de humana (Anexo III);Fornecimento dos serviáos de sa£de humana relacionados no Anexo III da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NBS, observado o art. 130 da Lei Complementar nß 214, de 2025.;Art. 130. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos serviáos de sa£de relacionados no Anexo III desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NBS.;Art. 130;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art130
200;Al°quota reduzida em 60%;200030;Venda dos dispositivos mÇdicos (Anexo IV);Venda dos dispositivos mÇdicos relacionados no Anexo IV da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NCM/SH, observado o art. 131 da Lei Complementar nß 214, de 2025.;Art. 131. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos dispositivos mÇdicos relacionados no Anexo IV desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NCM/SH.;Art. 131;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;4;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art131
200;Al°quota reduzida em 60%;200031;Fornecimento dos dispositivos de acessibilidade pr¢prios para pessoas com deficiància (Anexo V);Fornecimento dos dispositivos de acessibilidade pr¢prios para pessoas com deficiància relacionados no Anexo V da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NCM/SH, observado o art. 132 da Lei Complementar nß 214, de 2025.;Art. 132. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos dispositivos de acessibilidade pr¢prios para pessoas com deficiància relacionados no Anexo V desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NCM/SH.;Art. 132;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;5;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art132
200;Al°quota reduzida em 60%;200032;Fornecimento dos medicamentos registrados na Anvisa ou produzidos por farm†cias de manipulaá∆o, ressalvados os medicamentos sujeitos Ö al°quota zero;Fornecimento dos medicamentos registrados na Anvisa ou produzidos por farm†cias de manipulaá∆o, ressalvados os medicamentos sujeitos Ö al°quota zero de que trata o art. 141 da Lei Complementar nß 214, de 2025, observado o art. 133 da Lei Complementar nß 214, de 2025.;Art. 133. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos medicamentos registrados na Anvisa ou produzidos por farm†cias de manipulaá∆o, ressalvados os medicamentos sujeitos Ö al°quota zero de que trata o art. 146 desta Lei Complementar.;Art. 133;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art133
200;Al°quota reduzida em 60%;200033;Fornecimento das composiá‰es para nutriá∆o enteral e parenteral (Anexo VI);Fornecimento das composiá‰es para nutriá∆o enteral e parenteral, composiá‰es especiais e f¢rmulas nutricionais destinadas Ös pessoas com erros inatos do metabolismo relacionadas no Anexo VI da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NCM/SH, observado o art. 133 da Lei Complementar nß 214, de 2025.;"Art. 133.
 ı 1ß A reduá∆o de al°quotas prevista no caput deste artigo aplica-se tambÇm Ös operaá‰es de fornecimento das composiá‰es para nutriá∆o enteral e parenteral, composiá‰es especiais e f¢rmulas nutricionais destinadas Ös pessoas com erros inatos do metabolismo relacionadas no Anexo VI desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NCM/SH.";Art. 133, ı 1ß;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art133
200;Al°quota reduzida em 60%;200034;Fornecimento dos alimentos destinados ao consumo humano (Anexo VII);Fornecimento dos alimentos destinados ao consumo humano relacionados no Anexo VII da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NCM/SH, observado o art. 135 da Lei Complementar nß 214, de 2025.;Art. 135. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos alimentos destinados ao consumo humano relacionados no Anexo VII desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NCM/SH.;Art. 135;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art135
200;Al°quota reduzida em 60%;200035;Fornecimento dos produtos de higiene pessoal e limpeza (Anexo VIII);Fornecimento dos produtos de higiene pessoal e limpeza relacionados no Anexo VIII da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NCM/SH, observado o art. 136 da Lei Complementar nß 214, de 2025.;Art. 136. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos produtos de higiene pessoal e limpeza relacionados no Anexo VIII desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NCM/SH.;Art. 136;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art136
200;Al°quota reduzida em 60%;200036;Fornecimento de produtos agropecu†rios, aqu°colas, pesqueiros, florestais e extrativistas vegetais in natura;Fornecimento de produtos agropecu†rios, aqu°colas, pesqueiros, florestais e extrativistas vegetais in natura, observado o art. 137 da Lei Complementar nß 214, de 2025.;Art. 137. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento de produtos agropecu†rios, aqu°colas, pesqueiros, florestais e extrativistas vegetais in natura.;Art. 137;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art137
200;Al°quota reduzida em 60%;200037;Fornecimento de serviáos ambientais de conservaá∆o ou recuperaá∆o da vegetaá∆o nativa;Fornecimento de serviáos ambientais de conservaá∆o ou recuperaá∆o da vegetaá∆o nativa, mesmo que fornecidos sob a forma de manejo sustent†vel de sistemas agr°colas, agroflorestais e agrossilvopastoris, em conformidade com as definiá‰es e requisitos da legislaá∆o espec°fica, observado o art. 137 da Lei Complementar nß 214, de 2025.;"Art. 137.
 ı 3ß Para fins do disposto no caput deste artigo, considera-se fornecimento de produto florestal inclusive o fornecimento dos serviáos ambientais de conservaá∆o ou recuperaá∆o da vegetaá∆o nativa, mesmo que fornecidos sob a forma de manejo sustent†vel de sistemas agr°colas, agroflorestais e agrossilvopastoris, em conformidade com as definiá‰es e requisitos da legislaá∆o espec°fica.";Art. 137, ı 3ß;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art137
200;Al°quota reduzida em 60%;200038;Fornecimento dos insumos agropecu†rios e aqu°colas (Anexo IX);Fornecimento dos insumos agropecu†rios e aqu°colas relacionados no Anexo IX da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NCM/SH e da NBS, observado o art. 138 da Lei Complementar nß 214, de 2025.;Art. 138. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos insumos agropecu†rios e aqu°colas relacionados no Anexo IX desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NCM/SH e da NBS.;Art. 138;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;9;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art138
200;Al°quota reduzida em 60%;200039;Fornecimento dos serviáos e o licenciamento ou cess∆o dos direitos destinados Ös produá‰es nacionais art°sticas (Anexo X);"Fornecimento dos serviáos e o licenciamento ou cess∆o dos direitos relacionados no Anexo X da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NBS, quando destinados Ös seguintes produá‰es nacionais art°sticas, culturais, de eventos, jornal°sticas e audiovisuais: espet†culos teatrais, circenses e de danáa, shows musicais, desfiles carnavalescos ou folcl¢ricos, eventos acadàmicos e cient°ficos, como congressos, conferàncias e simp¢sios, feiras de neg¢cios, exposiá‰es, feiras e mostras culturais, art°sticas e liter†rias; programas de audit¢rio ou jornal°sticos, filmes, document†rios, sÇries, novelas, entrevistas e clipes musicais, observado o art. 139 da Lei Complementar nß 214, de 2025.";Art. 139. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos bens e serviáos listados no Anexo X desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NCM/SH e NBS, nos casos relacionados com as seguintes produá‰es nacionais art°sticas, culturais, de eventos, jornal°sticas e audiovisuais:;Art. 139;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;10;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art139
200;Al°quota reduzida em 60%;200040;Fornecimento de serviáos de comunicaá∆o institucional Ö administraá∆o p£blica;Fornecimento dos seguintes serviáos de comunicaá∆o institucional Ö administraá∆o p£blica direta, autarquias e fundaá‰es p£blicas: serviáos direcionados ao planejamento, criaá∆o, programaá∆o e manutená∆o de p†ginas eletrìnicas da administraá∆o p£blica, ao monitoramento e gest∆o de suas redes sociais e Ö otimizaá∆o de p†ginas e canais digitais para mecanismos de buscas e produá∆o de mensagens, infogr†ficos, painÇis interativos e conte£do institucional, serviáos de relaá‰es com a imprensa, que re£nem estratÇgias organizacionais para promover e reforáar a comunicaá∆o dos ¢rg∆os e das entidades contratantes com seus p£blicos de interesse, por meio da interaá∆o com profissionais da imprensa, e serviáos de relaá‰es p£blicas, que compreendem o esforáo de comunicaá∆o planejado, coeso e cont°nuo que tem por objetivo estabelecer adequada percepá∆o da atuaá∆o e dos objetivos institucionais, a partir do est°mulo Ö compreens∆o m£tua e da manutená∆o de padr‰es de relacionamento e fluxos de informaá∆o entre os ¢rg∆os e as entidades contratantes e seus p£blicos de interesse, no Pa°s e no exterior, observado o art. 140 da Lei Complementar nß 214, de 2025.;Art. 140. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre o fornecimento dos seguintes serviáos de comunicaá∆o institucional Ö administraá∆o p£blica direta, autarquias e fundaá‰es p£blicas:;Art. 140;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art140
200;Al°quota reduzida em 60%;200041;Fornecimento de serviáo de educaá∆o desportiva (art. 141. I);Operaá‰es relacionadas Ös seguintes atividades desportivas: fornecimento de serviáo de educaá∆o desportiva, classificado no c¢digo 1.2205.12.00 da NBS, observado o art. 141 da Lei Complementar nß 214, de 2025.;"Art. 141. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre as seguintes operaá‰es relacionadas a atividades desportivas: I - fornecimento de serviáo de educaá∆o desportiva, classificado no c¢digo 1.2205.12.00 da NBS;";Art. 141, I;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art141
200;Al°quota reduzida em 60%;200042;Fornecimento de serviáo de educaá∆o desportiva (art. 141. II);Operaá‰es relacionadas Ös seguintes atividades desportivas: operaá‰es e prestaá‰es de serviáos de seguranáa da informaá∆o e seguranáa cibernÇtica, observado o art. 141 da Lei Complementar nß 214, de 2025.;Art. 141. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS incidentes sobre as seguintes operaá‰es relacionadas a atividades desportivas: II - gest∆o e exploraá∆o do desporto por associaá‰es e clubes esportivos filiados ao ¢rg∆o estadual ou federal respons†vel pela coordenaá∆o dos desportos, inclusive por meio de venda de ingressos para eventos desportivos, fornecimento oneroso ou n∆o de bens e serviáos, inclusive ingressos, por meio de programas de s¢cio-torcedor, cess∆o dos direitos desportivos dos atletas e transferància de atletas para outra entidade desportiva ou seu retorno Ö atividade em outra entidade desportiva.;Art. 141, II;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art141
200;Al°quota reduzida em 60%;200043;Fornecimento Ö administraá∆o p£blica dos serviáos e dos bens relativos Ö soberania (Anexo XI);Fornecimento Ö administraá∆o p£blica direta, autarquias e fundaá‰es p£bicas dos serviáos e dos bens relativos Ö soberania e Ö seguranáa nacional, Ö seguranáa da informaá∆o e Ö seguranáa cibernÇtica relacionados no Anexo XI da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NBS e da NCM/SH, observado o art. 142 da Lei Complementar nß 214, de 2025.;"Art. 142. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS sobre: 
 I - fornecimento Ö administraá∆o p£blica direta, autarquias e fundaá‰es p£bicas dos serviáos e dos bens relativos Ö soberania e Ö seguranáa nacional, Ö seguranáa da informaá∆o e Ö seguranáa cibernÇtica relacionados no Anexo XI desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NBS e da NCM/SH; e";Art. 142, I;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;11;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art142
200;Al°quota reduzida em 60%;200044;Operaá‰es e prestaá‰es de serviáos de seguranáa da informaá∆o e seguranáa cibernÇtica desenvolvidos por sociedade que tenha s¢cio brasileiro (Anexo XI);Operaá‰es e prestaá‰es de serviáos de seguranáa da informaá∆o e seguranáa cibernÇtica desenvolvidos por sociedade que tenha s¢cio brasileiro com o m°nimo de 20% (vinte por cento) do seu capital social, relacionados no Anexo XI da Lei Complementar nß 214, de 2025, com a especificaá∆o das respectivas classificaá‰es da NBS e da NCM/SH, observado o art. 142 da Lei Complementar nß 214, de 2025.;"Art. 142. Ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS sobre: 
 II - operaá‰es e prestaá‰es de serviáos de seguranáa da informaá∆o e seguranáa cibernÇtica desenvolvidos por sociedade que tenha s¢cio brasileiro com o m°nimo de 20% (vinte por cento) do seu capital social, relacionados no Anexo XI desta Lei Complementar, com a especificaá∆o das respectivas classificaá‰es da NBS e da NCM/SH.";Art. 142, II;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;11;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art142
200;Al°quota reduzida em 60%;200045;Operaá‰es relacionadas a projetos de reabilitaá∆o urbana de zonas hist¢ricas e de †reas cr°ticas de recuperaá∆o e reconvers∆o urban°stica;Operaá‰es relacionadas a projetos de reabilitaá∆o urbana de zonas hist¢ricas e de †reas cr°ticas de recuperaá∆o e reconvers∆o urban°stica dos Munic°pios ou do Distrito Federal, a serem delimitadas por lei municipal ou distrital, observado o art. 158 da Lei Complementar nß 214, de 2025.;Art. 158. Observado o disposto neste Cap°tulo, ficam reduzidas em 60% (sessenta por cento) as al°quotas do IBS e da CBS sobre operaá‰es relacionadas a projetos de reabilitaá∆o urbana de zonas hist¢ricas e de †reas cr°ticas de recuperaá∆o e reconvers∆o urban°stica dos Munic°pios ou do Distrito Federal, a serem delimitadas por lei municipal ou distrital.;Art. 158;Padr∆o;60;60;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art158
200;Al°quota reduzida em 50%;200046;Operaá‰es com bens im¢veis;Operaá‰es com bens im¢veis, observado o art. 261 da Lei Complementar nß 214, de 2025.;Art. 261. As al°quotas do IBS e da CBS relativas Ös operaá‰es de que trata este Cap°tulo ficam reduzidas em 50% (cinquenta por cento).;Art. 261;Padr∆o;50;50;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art261
200;Al°quota reduzida em 40%;200047;Bares e Restaurantes;Bares e Restaurantes, observado o art. 275 da Lei Complementar nß 214, de 2025.;Art. 275. As al°quotas do IBS e da CBS relativas Ös operaá‰es de que trata este Cap°tulo ficam reduzidas em 40% (quarenta por cento).;Art. 275;Padr∆o;40;40;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art275
200;Al°quota reduzida em 40%;200048;Hotelaria, Parques de Divers∆o e Parques Tem†ticos;Hotelaria, Parques de Divers∆o e Parques Tem†ticos, observado o art. 281 da Lei Complementar nß 214, de 2025.;Art. 281. As al°quotas do IBS e da CBS relativas Ös operaá‰es de que trata este Cap°tulo ficam reduzidas em 40% (quarenta por cento).;Art. 281;Padr∆o;40;40;0;0;0;0;0;0;0;01/01/2026;;19/05/2025;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp214.htm#art281
