1082514282000100250234947     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48322491792018070120180731331
60A20180713EP1216100000000090900700000000000000                                                                               
60A20180713EP1216100000000090901200000000064370                                                                               
60A20180713EP1216100000000090901700000000103899                                                                               
60A20180713EP1216100000000090902500000000000000                                                                               
60A20180713EP121610000000009090CANC000000026480                                                                               
60A20180713EP121610000000009090DESC000000029403                                                                               
60A20180713EP121610000000009090F   000000001268                                                                               
60A20180713EP121610000000009090I   000000000000                                                                               
60A20180713EP121610000000009090ISS 000000000000                                                                               
60A20180713EP121610000000009090N   000000000000                                                                               
60D20180713EP1216100000000090901027727       00000000010000000000000004450000000000000445017000000000075650                   
60D20180713EP1216100000000090901053902       00000000010000000000000009400000000000000940017000000000159800                   
60D20180713EP1216100000000090901074017       00000000010000000000000019490000000000001949012000000000233880                   
60D20180713EP1216100000000090901074218       00000000010000000000000017990000000000001799012000000000215880                   
60D20180713EP1216100000000090901074229       00000000010000000000000019990000000000001999012000000000239880                   
60D20180713EP1216100000000090901074239       00000000010000000000000019990000000000001999012000000000239880                   
60D20180713EP1216100000000090901074301       00000000010000000000000003790000000000000379017000000000064430                   
60D20180713EP1216100000000090901080921       00000000010000000000000006990000000000000699017000000000118830                   
60D20180713EP1216100000000090901080923       00000000010000000000000007890000000000000789017000000000134130                   
60D20180713EP1216100000000090901094802       00000000010000000000000003290000000000000329012000000000039480                   
60D20180713EP1216100000000090901098003       00000000010000000000000004450000000000000445017000000000075650                   
60D20180713EP1216100000000090901116002       00000000010000000000000003200000000000000320017000000000054400                   
60D20180713EP1216100000000090901116004       00000000010000000000000003600000000000000360017000000000061200                   
60D20180713EP12161000000000909011164         00000000010000000000000006990000000000000699017000000000118830                   
60D20180713EP1216100000000090901131115       00000000010000000000000019990000000000001999012000000000239880                   
60D20180713EP1216100000000090901132700       00000000010000000000000001990000000000000199017000000000033830                   
60D20180713EP12161000000000909012819         00000000010000000000000001990000000000000199017000000000033830                   
60D20180713EP12161000000000909015384         00000000010000000000000005790000000000000579017000000000098430                   
60D20180713EP12161000000000909015386         00000000010000000000000005990000000000000599017000000000101830                   
60D20180713EP12161000000000909017713         00000000010000000000000002490000000000000249012000000000029880                   
60D20180713EP12161000000000909017945         000000000100000000000000018000000000000000000F   0000000000000                   
60D20180713EP1216100000000090901823          00000000020000000000000010780000000000001078017000000000183260                   
60D20180713EP1216100000000090901847          00000000010000000000000005590000000000000559017000000000095030                   
60D20180713EP1216100000000090902257          00000000010000000000000007690000000000000769017000000000130730                   
60D20180713EP1216100000000090902402          00000000020000000000000003180000000000000318017000000000054060                   
60D20180713EP12161000000000909024612         00000000020000000000000010300000000000001030017000000000175100                   
60D20180713EP12161000000000909024817         00000000010000000000000009990000000000000999017000000000169830                   
60D20180713EP12161000000000909053716         00000000010000000000000000450000000000000045012000000000005400                   
60D20180713EP1216100000000090907520          00000000010000000000000003390000000000000339012000000000040680                   
60D20180713EP1216100000000090907846          00000000010000000000000002500000000000000250017000000000042500                   
60M20180714EP1216100000000090900032D01344001345200035400100000000001265700000000171854480                                     
60A20180714EP1216100000000090900700000000000000                                                                               
60A20180714EP1216100000000090901200000000060366                                                                               
60A20180714EP1216100000000090901700000000028556                                                                               
60A20180714EP1216100000000090902500000000000000                                                                               
60A20180714EP121610000000009090CANC000000000000                                                                               
60A20180714EP121610000000009090DESC000000037648                                                                               
60A20180714EP121610000000009090F   000000000000                                                                               
60A20180714EP121610000000009090I   000000000000                                                                               
60A20180714EP121610000000009090ISS 000000000000                                                                               
60A20180714EP121610000000009090N   000000000000                                                                               
60D20180714EP121610000000009090000000062001  00000000010000000000000005990000000000000599017000000000101830                   
60D20180714EP1216100000000090900153          00000000010000000000000003990000000000000399017000000000067830                   
60D20180714EP1216100000000090901074211       00000000010000000000000017990000000000001799012000000000215880                   
60D20180714EP1216100000000090901080912       00000000010000000000000007490000000000000749017000000000127330                   
60D20180714EP1216100000000090901103201       00000000010000000000000011990000000000001199012000000000143880                   
60D20180714EP12161000000000909011235         00000000010000000000000005490000000000000549017000000000093330                   
60D20180714EP1216100000000090901131134       00000000010000000000000021990000000000002199012000000000263880                   
60D20180714EP1216100000000090901131184       00000000010000000000000019990000000000001999012000000000239880                   
60D20180714EP12161000000000909012860         00000000010000000000000001990000000000000199017000000000033830                   
60D20180714EP1216100000000090901661          00000000010000000000000007990000000000000799017000000000135830                   
60D20180714EP12161000000000909020861         00000000010000000000000018490000000000001849012000000000221880                   
60D20180714EP1216100000000090902402          00000000020000000000000003180000000000000318017000000000054060                   
60M20180716EP1216100000000090900032D01345401348000035500100000000001710600000000172025540                                     
60A20180716EP1216100000000090900700000000000000                                                                               
60A20180716EP1216100000000090901200000000045713                                                                               
60A20180716EP1216100000000090901700000000069833                                                                               
60A20180716EP1216100000000090902500000000000000                                                                               
60A20180716EP121610000000009090CANC000000047060                                                                               
60A20180716EP121610000000009090DESC000000008454                                                                               
60A20180716EP121610000000009090F   000000000000                                                                               
60A20180716EP121610000000009090I   000000000000                                                                               
60A20180716EP121610000000009090ISS 000000000000                                                                               
60A20180716EP121610000000009090N   000000000000                                                                               
60D20180716EP1216100000000090901060802       00000000010000000000000008890000000000000889017000000000151130                   
60D20180716EP1216100000000090901070604       00000000010000000000000006190000000000000619017000000000105230                   
60D20180716EP1216100000000090901081214       00000000010000000000000008290000000000000829017000000000140930                   
60D20180716EP1216100000000090901081907       00000000010000000000000004490000000000000449017000000000076330                   
60D20180716EP1216100000000090901953          00000000010000000000000008090000000000000809017000000000137530                   
60D20180716EP12161000000000909021630         00000000010000000000000005790000000000000579017000000000098430                   
60D20180716EP12161000000000909021715         00000000010000000000000005390000000000000539017000000000091630                   
60D20180716EP12161000000000909027254         00000000010000000000000014990000000000001499012000000000179880                   
60D20180716EP12161000000000909032707         00000000010000000000000005490000000000000549017000000000093330                   
60D20180716EP1216100000000090903401          00000000010000000000000001240000000000000124012000000000014880                   
60D20180716EP12161000000000909043867         00000000010000000000000007790000000000000779012000000000093480                   
60D20180716EP12161000000000909055690         00000000020000000000000027980000000000002798012000000000335760                   
60D20180716EP12161000000000909063111         00000000020000000000000021980000000000002198012000000000263760                   
60D20180716EP1216100000000090908618          00000000010000000000000008900000000000000890017000000000151300                   
60D20180716EP1216100000000090908996          00000000010000000000000007390000000000000739017000000000125630                   
60D20180716EP1216100000000090909867          00000000010000000000000006090000000000000609017000000000103530                   
60M20180717EP1216100000000090900032D01348201350400035600100000000002051400000000172230680                                     
60A20180717EP1216100000000090900700000000000000                                                                               
60A20180717EP1216100000000090901200000000036282                                                                               
60A20180717EP1216100000000090901700000000107749                                                                               
60A20180717EP1216100000000090902500000000000000                                                                               
60A20180717EP121610000000009090CANC000000039830                                                                               
60A20180717EP121610000000009090DESC000000021279                                                                               
60A20180717EP121610000000009090F   000000000000                                                                               
60A20180717EP121610000000009090I   000000000000                                                                               
60A20180717EP121610000000009090ISS 000000000000                                                                               
60A20180717EP121610000000009090N   000000000000                                                                               
60D20180717EP1216100000000090901060803       00000000060000000000000053340000000000005334017000000000906780                   
60D20180717EP1216100000000090901102820       00000000010000000000000016990000000000001699012000000000203880                   
60D20180717EP12161000000000909012782         00000000030000000000000008400000000000000840017000000000142800                   
60D20180717EP12161000000000909012804         00000000010000000000000002900000000000000290017000000000049300                   
60D20180717EP12161000000000909021183         00000000010000000000000013990000000000001399012000000000167880                   
60D20180717EP12161000000000909025982         00000000010000000000000016490000000000001649012000000000197880                   
60D20180717EP12161000000000909027717         00000000010000000000000004990000000000000499017000000000084830                   
60D20180717EP12161000000000909033007         00000000010000000000000007690000000000000769017000000000130730                   
60D20180717EP1216100000000090904350          00000000020000000000000008380000000000000838017000000000142460                   
60D20180717EP1216100000000090904442          00000000010000000000000004290000000000000429017000000000072930                   
60D20180717EP1216100000000090905222          00000000010000000000000007800000000000000780012000000000093600                   
60D20180717EP1216100000000090908201          00000000030000000000000009870000000000000987017000000000167790                   
60D20180717EP1216100000000090908679          00000000010000000000000003290000000000000329017000000000055930                   
60D20180717EP1216100000000090908925          00000000020000000000000014780000000000001478017000000000251260                   
60D20180717EP1216100000000090908926          00000000020000000000000014780000000000001478017000000000251260                   
60D20180717EP1216100000000090909619          00000000040000000000000017160000000000001716017000000000291720                   
60M20180718EP1216100000000090900032D01350601352800035700100000000002116600000000172442340                                     
60A20180718EP1216100000000090900700000000000000                                                                               
60A20180718EP1216100000000090901200000000042836                                                                               
60A20180718EP1216100000000090901700000000054529                                                                               
60A20180718EP1216100000000090902500000000000000                                                                               
60A20180718EP121610000000009090CANC000000098940                                                                               
60A20180718EP121610000000009090DESC000000009860                                                                               
60A20180718EP121610000000009090F   000000005495                                                                               
60A20180718EP121610000000009090I   000000000000                                                                               
60A20180718EP121610000000009090ISS 000000000000                                                                               
60A20180718EP121610000000009090N   000000000000                                                                               
60D20180718EP1216100000000090901002813       00000000040000000000000015960000000000001596017000000000271320                   
60D20180718EP12161000000000909010092         00000000010000000000000004590000000000000459017000000000078030                   
60D20180718EP1216100000000090901024506       00000000010000000000000002600000000000000260017000000000044200                   
60D20180718EP1216100000000090901070202       00000000010000000000000004990000000000000499017000000000084830                   
60D20180718EP1216100000000090901073608       00000000010000000000000021990000000000002199012000000000263880                   
60D20180718EP1216100000000090901130601       00000000010000000000000003990000000000000399017000000000067830                   
60D20180718EP1216100000000090901131159       00000000010000000000000018990000000000001899012000000000227880                   
60D20180718EP1216100000000090901132003       00000000010000000000000006490000000000000649017000000000110330                   
60D20180718EP1216100000000090901132700       00000000010000000000000001990000000000000199017000000000033830                   
60D20180718EP12161000000000909014599         00000000010000000000000003190000000000000319017000000000054230                   
60D20180718EP12161000000000909020237         00000000010000000000000003990000000000000399017000000000067830                   
60D20180718EP12161000000000909021883         00000000010000000000000004990000000000000499017000000000084830                   
60D20180718EP12161000000000909029427         00000000020000000000000003380000000000000338012000000000040560                   
60D20180718EP12161000000000909048040         000000000200000000000000219800000000000000000F   0000000000000                   
60D20180718EP12161000000000909053716         00000000020000000000000000900000000000000090012000000000010800                   
60D20180718EP1216100000000090907976          00000000010000000000000003690000000000000369017000000000062730                   
60M20180720EP1216100000000090900032D01353001359800035900100000000001270700000000172569410                                     
60A20180720EP1216100000000090900700000000000000                                                                               
60A20180720EP1216100000000090901200000000010380                                                                               
60A20180720EP1216100000000090901700000000052900                                                                               
60A20180720EP1216100000000090902500000000000000                                                                               
60A20180720EP121610000000009090CANC000000062150                                                                               
60A20180720EP121610000000009090DESC000000001640                                                                               
60A20180720EP121610000000009090F   000000000000                                                                               
60A20180720EP121610000000009090I   000000000000                                                                               
60A20180720EP121610000000009090ISS 000000000000                                                                               
60A20180720EP121610000000009090N   000000000000                                                                               
60M20180723EP1216100000000090900032D01357301359800036000100000000002465200000000172950300                                     
60A20180723EP1216100000000090900700000000000000                                                                               
60A20180723EP1216100000000090901200000000065663                                                                               
60A20180723EP1216100000000090901700000000121428                                                                               
60A20180723EP1216100000000090902500000000000000                                                                               
60A20180723EP121610000000009090CANC000000033360                                                                               
60A20180723EP121610000000009090DESC000000026069                                                                               
60A20180723EP121610000000009090F   000000000000                                                                               
60A20180723EP121610000000009090I   000000000000                                                                               
60A20180723EP121610000000009090ISS 000000000000                                                                               
60A20180723EP121610000000009090N   000000000000                                                                               
60D20180723EP12161000000000909010191         00000000010000000000000003750000000000000375017000000000063750                   
60D20180723EP1216100000000090901024500       00000000010000000000000003190000000000000319017000000000054230                   
60D20180723EP1216100000000090901024503       00000000010000000000000003190000000000000319017000000000054230                   
60D20180723EP1216100000000090901029108       00000000020000000000000007780000000000000778017000000000132260                   
60D20180723EP1216100000000090901054404       00000000010000000000000004690000000000000469012000000000056280                   
60D20180723EP1216100000000090901073547       00000000010000000000000018990000000000001899012000000000227880                   
60D20180723EP1216100000000090901073549       00000000010000000000000018990000000000001899012000000000227880                   
60D20180723EP1216100000000090901074105       00000000010000000000000011490000000000001149012000000000137880                   
60D20180723EP1216100000000090901074404       00000000010000000000000007990000000000000799017000000000135830                   
60D20180723EP1216100000000090901080944       00000000010000000000000014900000000000001490017000000000253300                   
60D20180723EP1216100000000090901129201       00000000010000000000000012900000000000001290017000000000219300                   
60D20180723EP1216100000000090901131606       00000000010000000000000002190000000000000219012000000000026280                   
60D20180723EP1216100000000090901131607       00000000010000000000000002190000000000000219012000000000026280                   
60D20180723EP1216100000000090901134903       00000000010000000000000004990000000000000499017000000000084830                   
60D20180723EP12161000000000909019255         00000000010000000000000009900000000000000990017000000000168300                   
60D20180723EP12161000000000909021188         00000000010000000000000013990000000000001399012000000000167880                   
60D20180723EP12161000000000909023160         00000000020000000000000006380000000000000638017000000000108460                   
60D20180723EP12161000000000909024604         00000000010000000000000004490000000000000449017000000000076330                   
60D20180723EP12161000000000909024610         00000000010000000000000005150000000000000515017000000000087550                   
60D20180723EP12161000000000909025802         00000000010000000000000005590000000000000559017000000000095030                   
60D20180723EP12161000000000909030373         00000000010000000000000004590000000000000459017000000000078030                   
60D20180723EP12161000000000909036096         00000000010000000000000014490000000000001449012000000000173880                   
60D20180723EP1216100000000090905102          00000000020000000000000008500000000000000850017000000000144500                   
60D20180723EP1216100000000090905282          00000000010000000000000004390000000000000439017000000000074630                   
60D20180723EP1216100000000090907872          00000000010000000000000003590000000000000359017000000000061030                   
60D20180723EP1216100000000090907976          00000000010000000000000003690000000000000369017000000000062730                   
60D20180723EP1216100000000090909778          00000000040000000000000022360000000000002236017000000000380120                   
60M20180724EP1216100000000090900032D01360001361500036100100000000003179700000000173268270                                     
60A20180724EP1216100000000090900700000000000000                                                                               
60A20180724EP1216100000000090901200000000053977                                                                               
60A20180724EP1216100000000090901700000000194697                                                                               
60A20180724EP1216100000000090902500000000000000                                                                               
60A20180724EP121610000000009090CANC000000013460                                                                               
60A20180724EP121610000000009090DESC000000049284                                                                               
60A20180724EP121610000000009090F   000000006552                                                                               
60A20180724EP121610000000009090I   000000000000                                                                               
60A20180724EP121610000000009090ISS 000000000000                                                                               
60A20180724EP121610000000009090N   000000000000                                                                               
60D20180724EP12161000000000909010313         00000000010000000000000007390000000000000739017000000000125630                   
60D20180724EP1216100000000090901063401       00000000010000000000000004090000000000000409017000000000069530                   
60D20180724EP1216100000000090901064801       00000000010000000000000007090000000000000709017000000000120530                   
60D20180724EP1216100000000090901069201       00000000010000000000000005150000000000000515017000000000087550                   
60D20180724EP1216100000000090901069402       00000000020000000000000006960000000000000696017000000000118320                   
60D20180724EP1216100000000090901070002       00000000010000000000000005390000000000000539017000000000091630                   
60D20180724EP1216100000000090901070601       00000000010000000000000005990000000000000599017000000000101830                   
60D20180724EP1216100000000090901074203       00000000010000000000000017990000000000001799012000000000215880                   
60D20180724EP1216100000000090901074301       00000000010000000000000003790000000000000379017000000000064430                   
60D20180724EP1216100000000090901074302       00000000030000000000000011370000000000001137017000000000193290                   
60D20180724EP1216100000000090901074502       00000000010000000000000007690000000000000769017000000000130730                   
60D20180724EP1216100000000090901078401       00000000020000000000000011100000000000001110017000000000188700                   
60D20180724EP1216100000000090901081202       00000000020000000000000015780000000000001578017000000000268260                   
60D20180724EP1216100000000090901081203       00000000010000000000000008290000000000000829017000000000140930                   
60D20180724EP1216100000000090901081702       00000000010000000000000009990000000000000999017000000000169830                   
60D20180724EP1216100000000090901081906       00000000010000000000000004490000000000000449017000000000076330                   
60D20180724EP1216100000000090901098005       00000000010000000000000004200000000000000420017000000000071400                   
60D20180724EP1216100000000090901131128       00000000010000000000000021990000000000002199012000000000263880                   
60D20180724EP12161000000000909012139         00000000020000000000000006980000000000000698017000000000118660                   
60D20180724EP12161000000000909015388         00000000020000000000000011980000000000001198017000000000203660                   
60D20180724EP1216100000000090901671          00000000010000000000000008490000000000000849017000000000144330                   
60D20180724EP12161000000000909021647         00000000010000000000000005790000000000000579017000000000098430                   
60D20180724EP12161000000000909021654         00000000020000000000000011980000000000001198017000000000203660                   
60D20180724EP12161000000000909024105         00000000010000000000000005090000000000000509017000000000086530                   
60D20180724EP12161000000000909027854         00000000030000000000000011250000000000001125017000000000191250                   
60D20180724EP12161000000000909032518         00000000010000000000000007990000000000000799017000000000135830                   
60D20180724EP12161000000000909032546         00000000010000000000000008900000000000000890017000000000151300                   
60D20180724EP12161000000000909033002         00000000010000000000000009490000000000000949017000000000161330                   
60D20180724EP12161000000000909043894         00000000010000000000000007290000000000000729012000000000087480                   
60D20180724EP1216100000000090904411          00000000010000000000000003990000000000000399017000000000067830                   
60D20180724EP12161000000000909047922         00000000010000000000000004990000000000000499012000000000059880                   
60D20180724EP12161000000000909047994         000000000100000000000000179900000000000000000F   0000000000000                   
60D20180724EP12161000000000909055698         00000000010000000000000013990000000000001399012000000000167880                   
60D20180724EP121610000000009090734           00000000020000000000000009580000000000000958017000000000162860                   
60M20180725EP1216100000000090900032D01361701362400036200100000000000732700000000173341540                                     
60A20180725EP1216100000000090900700000000000000                                                                               
60A20180725EP1216100000000090901200000000011862                                                                               
60A20180725EP1216100000000090901700000000057918                                                                               
60A20180725EP1216100000000090902500000000000000                                                                               
60A20180725EP121610000000009090CANC000000000000                                                                               
60A20180725EP121610000000009090DESC000000001500                                                                               
60A20180725EP121610000000009090F   000000001990                                                                               
60A20180725EP121610000000009090I   000000000000                                                                               
60A20180725EP121610000000009090ISS 000000000000                                                                               
60A20180725EP121610000000009090N   000000000000                                                                               
60D20180725EP1216100000000090901003600       00000000010000000000000005190000000000000519017000000000088230                   
60D20180725EP1216100000000090901075603       00000000010000000000000004190000000000000419012000000000050280                   
60D20180725EP1216100000000090901134906       00000000010000000000000005190000000000000519017000000000088230                   
60D20180725EP1216100000000090901646          00000000010000000000000008490000000000000849017000000000144330                   
60D20180725EP12161000000000909017951         000000000100000000000000024900000000000000000F   0000000000000                   
60D20180725EP12161000000000909025806         00000000020000000000000011780000000000001178017000000000200260                   
60D20180725EP12161000000000909025818         00000000020000000000000012580000000000001258017000000000213860                   
60D20180725EP1216100000000090905221          00000000010000000000000007800000000000000780012000000000093600                   
60D20180725EP12161000000000909059505         00000000020000000000000008980000000000000898017000000000152660                   
60D20180725EP1216100000000090908679          00000000020000000000000006580000000000000658017000000000111860                   
60M20180726EP1216100000000090900032D01362601364500036300100000000001781100000000173519650                                     
60A20180726EP1216100000000090900700000000000000                                                                               
60A20180726EP1216100000000090901200000000033770                                                                               
60A20180726EP1216100000000090901700000000140638                                                                               
60A20180726EP1216100000000090902500000000000000                                                                               
60A20180726EP121610000000009090CANC000000000000                                                                               
60A20180726EP121610000000009090DESC000000003702                                                                               
60A20180726EP121610000000009090F   000000000000                                                                               
60A20180726EP121610000000009090I   000000000000                                                                               
60A20180726EP121610000000009090ISS 000000000000                                                                               
60A20180726EP121610000000009090N   000000000000                                                                               
60D20180726EP12161000000000909010191         00000000010000000000000003750000000000000375017000000000063750                   
60D20180726EP1216100000000090901092200       00000000010000000000000009990000000000000999017000000000169830                   
60D20180726EP12161000000000909011235         00000000020000000000000010980000000000001098017000000000186660                   
60D20180726EP1216100000000090901129305       00000000010000000000000018990000000000001899012000000000227880                   
60D20180726EP12161000000000909011802         00000000010000000000000003900000000000000390017000000000066300                   
60D20180726EP12161000000000909012744         00000000010000000000000003000000000000000300017000000000051000                   
60D20180726EP12161000000000909015383         00000000010000000000000005790000000000000579017000000000098430                   
60D20180726EP12161000000000909015384         00000000010000000000000005790000000000000579017000000000098430                   
60D20180726EP1216100000000090901816          00000000010000000000000005390000000000000539017000000000091630                   
60D20180726EP1216100000000090901823          00000000010000000000000005390000000000000539017000000000091630                   
60D20180726EP1216100000000090901946          00000000010000000000000007760000000000000776017000000000131920                   
60D20180726EP12161000000000909024105         00000000030000000000000015270000000000001527017000000000259590                   
60D20180726EP12161000000000909024129         00000000020000000000000010180000000000001018017000000000173060                   
60D20180726EP12161000000000909029681         00000000040000000000000021960000000000002196017000000000373320                   
60D20180726EP121610000000009090348           00000000010000000000000004490000000000000449017000000000076330                   
60D20180726EP1216100000000090904367          00000000020000000000000008780000000000000878017000000000149260                   
60D20180726EP12161000000000909051409         00000000020000000000000015780000000000001578012000000000189360                   
60D20180726EP1216100000000090905654          00000000020000000000000009780000000000000978017000000000166260                   
60D20180726EP12161000000000909062002         00000000010000000000000006190000000000000619017000000000105230                   
60D20180726EP1216100000000090909195          00000000010000000000000003750000000000000375017000000000063750                   
60D20180726EP1216100000000090909404          00000000010000000000000001200000000000000120017000000000020400                   
60M20180727EP1216100000000090900032D01364701367400036400100000000003020400000000173821690                                     
60A20180727EP1216100000000090900700000000000000                                                                               
60A20180727EP1216100000000090901200000000050032                                                                               
60A20180727EP1216100000000090901700000000206202                                                                               
60A20180727EP1216100000000090902500000000000000                                                                               
60A20180727EP121610000000009090CANC000000026640                                                                               
60A20180727EP121610000000009090DESC000000019166                                                                               
60A20180727EP121610000000009090F   000000000000                                                                               
60A20180727EP121610000000009090I   000000000000                                                                               
60A20180727EP121610000000009090ISS 000000000000                                                                               
60A20180727EP121610000000009090N   000000000000                                                                               
60D20180727EP121610000000009090000000059401  00000000020000000000000009580000000000000958017000000000162860                   
60D20180727EP1216100000000090901029300       00000000010000000000000004090000000000000409017000000000069530                   
60D20180727EP1216100000000090901029308       00000000010000000000000003890000000000000389017000000000066130                   
60D20180727EP1216100000000090901063406       00000000010000000000000004490000000000000449017000000000076330                   
60D20180727EP1216100000000090901069206       00000000020000000000000011380000000000001138017000000000193460                   
60D20180727EP1216100000000090901069406       00000000010000000000000003880000000000000388017000000000065960                   
60D20180727EP1216100000000090901074801       00000000010000000000000014990000000000001499012000000000179880                   
60D20180727EP1216100000000090901138200       00000000010000000000000004590000000000000459017000000000078030                   
60D20180727EP1216100000000090901138202       00000000010000000000000004090000000000000409017000000000069530                   
60D20180727EP12161000000000909012138         00000000020000000000000006980000000000000698017000000000118660                   
60D20180727EP12161000000000909015666         00000000010000000000000000450000000000000045012000000000005400                   
60D20180727EP12161000000000909015667         00000000010000000000000000450000000000000045012000000000005400                   
60D20180727EP12161000000000909015672         00000000010000000000000000450000000000000045012000000000005400                   
60D20180727EP1216100000000090901644          00000000010000000000000007990000000000000799017000000000135830                   
60D20180727EP1216100000000090901661          00000000010000000000000007990000000000000799017000000000135830                   
60D20180727EP1216100000000090901816          00000000010000000000000005390000000000000539017000000000091630                   
60D20180727EP1216100000000090901823          00000000020000000000000010780000000000001078017000000000183260                   
60D20180727EP12161000000000909024105         00000000020000000000000010180000000000001018017000000000173060                   
60D20180727EP12161000000000909024129         00000000010000000000000005090000000000000509017000000000086530                   
60D20180727EP12161000000000909025447         00000000020000000000000010780000000000001078017000000000183260                   
60D20180727EP12161000000000909026368         00000000010000000000000015490000000000001549012000000000185880                   
60D20180727EP12161000000000909026413         00000000010000000000000003990000000000000399012000000000047880                   
60D20180727EP1216100000000090902949          00000000010000000000000004490000000000000449017000000000076330                   
60D20180727EP12161000000000909029681         00000000020000000000000010980000000000001098017000000000186660                   
60D20180727EP12161000000000909029704         00000000020000000000000010980000000000001098017000000000186660                   
60D20180727EP12161000000000909033001         00000000010000000000000009490000000000000949017000000000161330                   
60D20180727EP12161000000000909033002         00000000010000000000000009490000000000000949017000000000161330                   
60D20180727EP12161000000000909033111         00000000010000000000000009490000000000000949017000000000161330                   
60D20180727EP121610000000009090333           00000000010000000000000004790000000000000479017000000000081430                   
60D20180727EP121610000000009090358           00000000010000000000000004790000000000000479017000000000081430                   
60D20180727EP1216100000000090904190          00000000010000000000000008790000000000000879017000000000149430                   
60D20180727EP1216100000000090904374          00000000020000000000000008780000000000000878017000000000149260                   
60D20180727EP12161000000000909047922         00000000010000000000000004990000000000000499012000000000059880                   
60D20180727EP1216100000000090905232          00000000010000000000000007800000000000000780012000000000093600                   
60D20180727EP12161000000000909053032         00000000010000000000000003490000000000000349012000000000041880                   
60D20180727EP121610000000009090659           00000000010000000000000004390000000000000439017000000000074630                   
60D20180727EP121610000000009090666           00000000020000000000000008780000000000000878017000000000149260                   
60D20180727EP1216100000000090907234          00000000010000000000000007990000000000000799012000000000095880                   
60D20180727EP1216100000000090908163          00000000010000000000000008900000000000000890017000000000151300                   
60M20180728EP1216100000000090900032D01367601368700036500100000000000777800000000173899470                                     
60A20180728EP1216100000000090900700000000000000                                                                               
60A20180728EP1216100000000090901200000000004741                                                                               
60A20180728EP1216100000000090901700000000069820                                                                               
60A20180728EP1216100000000090902500000000000000                                                                               
60A20180728EP121610000000009090CANC000000000000                                                                               
60A20180728EP121610000000009090DESC000000003219                                                                               
60A20180728EP121610000000009090F   000000000000                                                                               
60A20180728EP121610000000009090I   000000000000                                                                               
60A20180728EP121610000000009090ISS 000000000000                                                                               
60A20180728EP121610000000009090N   000000000000                                                                               
60D20180728EP1216100000000090901060804       00000000010000000000000009190000000000000919017000000000156230                   
60D20180728EP1216100000000090901069204       00000000010000000000000005390000000000000539017000000000091630                   
60D20180728EP1216100000000090901074504       00000000010000000000000007990000000000000799017000000000135830                   
60D20180728EP12161000000000909024099         00000000020000000000000010180000000000001018017000000000173060                   
60D20180728EP12161000000000909029681         00000000010000000000000005490000000000000549017000000000093330                   
60D20180728EP12161000000000909029704         00000000020000000000000010980000000000001098017000000000186660                   
60D20180728EP12161000000000909047920         00000000010000000000000004990000000000000499012000000000059880                   
60D20180728EP1216100000000090905302          00000000010000000000000008590000000000000859017000000000146030                   
60D20180728EP12161000000000909059401         00000000010000000000000004790000000000000479017000000000081430                   
60D20180728EP12161000000000909062001         00000000010000000000000005990000000000000599017000000000101830                   
60D20180728EP1216100000000090907672          00000000010000000000000004200000000000000420017000000000071400                   
60M20180730EP1216100000000090900032D01368901374200036600100000000008960500000000174795520                                     
60A20180730EP1216100000000090900700000000000000                                                                               
60A20180730EP1216100000000090901200000000087634                                                                               
60A20180730EP1216100000000090901700000000279167                                                                               
60A20180730EP1216100000000090902500000000000000                                                                               
60A20180730EP121610000000009090CANC000000481580                                                                               
60A20180730EP121610000000009090DESC000000039875                                                                               
60A20180730EP121610000000009090F   000000007794                                                                               
60A20180730EP121610000000009090I   000000000000                                                                               
60A20180730EP121610000000009090ISS 000000000000                                                                               
60A20180730EP121610000000009090N   000000000000                                                                               
60D20180730EP121610000000009090000001070005  00000000010000000000000005590000000000000559017000000000095030                   
60D20180730EP1216100000000090900952          00000000010000000000000010900000000000001090017000000000185300                   
60D20180730EP1216100000000090901008701       00000000010000000000000003600000000000000360017000000000061200                   
60D20180730EP1216100000000090901023616       00000000010000000000000004450000000000000445017000000000075650                   
60D20180730EP1216100000000090901029108       00000000010000000000000003890000000000000389017000000000066130                   
60D20180730EP1216100000000090901049307       00000000010000000000000009900000000000000990017000000000168300                   
60D20180730EP1216100000000090901073540       00000000010000000000000018990000000000001899012000000000227880                   
60D20180730EP1216100000000090901073607       00000000010000000000000021990000000000002199012000000000263880                   
60D20180730EP1216100000000090901074211       00000000010000000000000017990000000000001799012000000000215880                   
60D20180730EP1216100000000090901075402       00000000010000000000000007990000000000000799012000000000095880                   
60D20180730EP1216100000000090901081202       00000000010000000000000007890000000000000789017000000000134130                   
60D20180730EP1216100000000090901098128       00000000010000000000000002000000000000000200017000000000034000                   
60D20180730EP1216100000000090901110          00000000010000000000000001590000000000000159017000000000027030                   
60D20180730EP1216100000000090901122004       00000000010000000000000003990000000000000399017000000000067830                   
60D20180730EP12161000000000909011235         00000000010000000000000005490000000000000549017000000000093330                   
60D20180730EP1216100000000090901128603       00000000010000000000000009690000000000000969017000000000164730                   
60D20180730EP1216100000000090901131124       00000000010000000000000021990000000000002199012000000000263880                   
60D20180730EP1216100000000090901135003       00000000010000000000000004990000000000000499017000000000084830                   
60D20180730EP1216100000000090901138201       00000000010000000000000004090000000000000409017000000000069530                   
60D20180730EP12161000000000909012139         00000000020000000000000006980000000000000698017000000000118660                   
