1082514282000100250234947     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48322491792019050120190531331
60D20190527EP12161000000000909021647         00000000010000000000000006080000000000000608017000000000103360                   
60D20190527EP12161000000000909021722         00000000030000000000000016980000000000001698017000000000288660                   
60D20190527EP12161000000000909024774         00000000010000000000000008290000000000000829017000000000140930                   
60D20190527EP12161000000000909025348         00000000020000000000000011380000000000001138017000000000193460                   
60D20190527EP12161000000000909025803         00000000010000000000000005890000000000000589017000000000100130                   
60D20190527EP12161000000000909025816         00000000010000000000000006090000000000000609017000000000103530                   
60D20190527EP1216100000000090902705          00000000020000000000000012380000000000001238017000000000210460                   
60D20190527EP12161000000000909027496         00000000040000000000000006000000000000000600012000000000072000                   
60D20190527EP12161000000000909027748         00000000010000000000000005690000000000000569017000000000096730                   
60D20190527EP12161000000000909029681         00000000020000000000000011520000000000001152017000000000195840                   
60D20190527EP12161000000000909029698         00000000020000000000000011520000000000001152017000000000195840                   
60D20190527EP12161000000000909032522         00000000010000000000000008490000000000000849017000000000144330                   
60D20190527EP12161000000000909032526         00000000010000000000000008490000000000000849017000000000144330                   
60D20190527EP12161000000000909032547         00000000010000000000000009790000000000000979017000000000166430                   
60D20190527EP12161000000000909033143         00000000010000000000000008490000000000000849017000000000144330                   
60D20190527EP1216100000000090904350          00000000010000000000000004390000000000000439017000000000074630                   
60D20190527EP1216100000000090904367          00000000010000000000000004590000000000000459017000000000078030                   
60D20190527EP1216100000000090904695          00000000010000000000000006190000000000000619017000000000105230                   
60D20190527EP1216100000000090905115          00000000010000000000000005030000000000000503017000000000085510                   
60D20190527EP1216100000000090905195          00000000010000000000000004790000000000000479017000000000081430                   
60D20190527EP1216100000000090905685          00000000010000000000000004820000000000000482017000000000081940                   
60D20190527EP1216100000000090905692          00000000020000000000000009640000000000000964017000000000163880                   
60D20190527EP1216100000000090905869          00000000060000000000000037140000000000003714017000000000631380                   
60D20190527EP12161000000000909059400         00000000010000000000000005490000000000000549017000000000093330                   
60D20190527EP1216100000000090905968          00000000010000000000000008990000000000000899017000000000152830                   
60D20190527EP12161000000000909062003         00000000010000000000000006190000000000000619017000000000105230                   
60D20190527EP12161000000000909063020         00000000010000000000000008750000000000000875012000000000105000                   
60D20190527EP12161000000000909063036         00000000010000000000000009690000000000000969012000000000116280                   
60D20190527EP12161000000000909063037         00000000010000000000000009690000000000000969012000000000116280                   
60D20190527EP12161000000000909063039         00000000010000000000000009690000000000000969012000000000116280                   
60D20190527EP12161000000000909063106         00000000010000000000000012900000000000001290012000000000154800                   
60D20190527EP1216100000000090906453          00000000010000000000000002390000000000000239012000000000028680                   
60D20190527EP121610000000009090697           00000000010000000000000004490000000000000449017000000000076330                   
60D20190527EP121610000000009090703           00000000010000000000000004490000000000000449017000000000076330                   
60D20190527EP1216100000000090907546          00000000010000000000000003690000000000000369012000000000044280                   
60M20190528EP1216100000000090900032D02406702412800060100100000000009715200000000310051447                                     
60A20190528EP1216100000000090901200000000122399                                                                               
60A20190528EP1216100000000090901700000000807546                                                                               
60A20190528EP121610000000009090CANC000000022460                                                                               
60A20190528EP121610000000009090DESC000000005145                                                                               
60A20190528EP121610000000009090F   000000013970                                                                               
60D20190528EP121610000000009090062002        00000000010000000000000006190000000000000619017000000000105230                   
60D20190528EP121610000000009090063036        00000000010000000000000009690000000000000969012000000000116280                   
60D20190528EP1216100000000090900677          00000000010000000000000006990000000000000699017000000000118830                   
60D20190528EP1216100000000090901008136       00000000010000000000000003390000000000000339017000000000057630                   
60D20190528EP1216100000000090901022200       00000000020000000000000011520000000000001152017000000000195840                   
60D20190528EP1216100000000090901023904       00000000010000000000000004190000000000000419017000000000071230                   
60D20190528EP1216100000000090901026901       00000000010000000000000003790000000000000379017000000000064430                   
60D20190528EP12161000000000909010313         00000000010000000000000007550000000000000755017000000000128350                   
60D20190528EP1216100000000090901060805       00000000020000000000000019300000000000001930017000000000328100                   
60D20190528EP1216100000000090901065702       00000000010000000000000003390000000000000339012000000000040680                   
60D20190528EP1216100000000090901065704       00000000010000000000000003390000000000000339012000000000040680                   
60D20190528EP1216100000000090901065709       00000000010000000000000003390000000000000339012000000000040680                   
60D20190528EP1216100000000090901065710       00000000010000000000000003390000000000000339012000000000040680                   
60D20190528EP1216100000000090901069205       00000000010000000000000005890000000000000589017000000000100130                   
60D20190528EP1216100000000090901069400       00000000010000000000000003690000000000000369017000000000062730                   
60D20190528EP1216100000000090901070005       00000000010000000000000005590000000000000559017000000000095030                   
60D20190528EP1216100000000090901070602       00000000010000000000000006190000000000000619017000000000105230                   
60D20190528EP1216100000000090901074302       00000000020000000000000007980000000000000798017000000000135660                   
60D20190528EP1216100000000090901074402       00000000010000000000000007690000000000000769017000000000130730                   
60D20190528EP1216100000000090901077518       00000000010000000000000003990000000000000399012000000000047880                   
60D20190528EP1216100000000090901078401       00000000010000000000000005870000000000000587017000000000099790                   
60D20190528EP1216100000000090901081205       00000000010000000000000009350000000000000935017000000000158950                   
60D20190528EP1216100000000090901092200       00000000010000000000000010490000000000001049017000000000178330                   
60D20190528EP1216100000000090901092202       00000000010000000000000010490000000000001049017000000000178330                   
60D20190528EP1216100000000090901109          00000000020000000000000003180000000000000318017000000000054060                   
60D20190528EP1216100000000090901132102       00000000010000000000000003490000000000000349017000000000059330                   
60D20190528EP1216100000000090901134001       00000000010000000000000005050000000000000505017000000000085850                   
60D20190528EP1216100000000090901134101       00000000010000000000000005050000000000000505017000000000085850                   
60D20190528EP1216100000000090901140234       00000000010000000000000015990000000000001599012000000000191880                   
60D20190528EP1216100000000090901143402       00000000010000000000000004990000000000000499017000000000084830                   
60D20190528EP1216100000000090901143406       00000000010000000000000005490000000000000549017000000000093330                   
60D20190528EP1216100000000090901148901       00000000010000000000000013990000000000001399017000000000237830                   
60D20190528EP1216100000000090901148904       00000000010000000000000014990000000000001499017000000000254830                   
60D20190528EP1216100000000090901151802       00000000020000000000000013580000000000001358017000000000230860                   
60D20190528EP1216100000000090901152004       00000000010000000000000004190000000000000419017000000000071230                   
60D20190528EP1216100000000090901152100       00000000010000000000000001990000000000000199012000000000023880                   
60D20190528EP1216100000000090901152302       00000000010000000000000009690000000000000969012000000000116280                   
60D20190528EP1216100000000090901155006       00000000010000000000000022990000000000002299012000000000275880                   
60D20190528EP1216100000000090901156503       00000000010000000000000003990000000000000399017000000000067830                   
60D20190528EP1216100000000090901157100       00000000010000000000000001990000000000000199012000000000023880                   
60D20190528EP1216100000000090901157101       00000000010000000000000001990000000000000199012000000000023880                   
60D20190528EP12161000000000909014435         00000000010000000000000003390000000000000339017000000000057630                   
60D20190528EP12161000000000909015087         00000000010000000000000003990000000000000399012000000000047880                   
60D20190528EP12161000000000909015209         00000000020000000000000002980000000000000298012000000000035760                   
60D20190528EP12161000000000909015382         00000000010000000000000005870000000000000587017000000000099790                   
60D20190528EP12161000000000909015386         00000000010000000000000006090000000000000609017000000000103530                   
60D20190528EP12161000000000909015396         00000000010000000000000007550000000000000755017000000000128350                   
60D20190528EP12161000000000909015488         00000000010000000000000002490000000000000249012000000000029880                   
60D20190528EP12161000000000909015671         00000000010000000000000000450000000000000045012000000000005400                   
60D20190528EP1216100000000090901642          00000000020000000000000016580000000000001658017000000000281860                   
60D20190528EP1216100000000090901643          00000000010000000000000008290000000000000829017000000000140930                   
60D20190528EP1216100000000090901644          00000000010000000000000008290000000000000829017000000000140930                   
60D20190528EP1216100000000090901651          00000000010000000000000008290000000000000829017000000000140930                   
60D20190528EP12161000000000909016995         000000000200000000000000020000000000000000000F   0000000000000                   
60D20190528EP12161000000000909017008         000000000100000000000000010000000000000000000F   0000000000000                   
60D20190528EP12161000000000909017138         00000000020000000000000009180000000000000918017000000000156060                   
60D20190528EP1216100000000090901755          00000000010000000000000005590000000000000559017000000000095030                   
60D20190528EP12161000000000909017915         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190528EP12161000000000909017926         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190528EP12161000000000909017932         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190528EP1216100000000090901830          00000000010000000000000005690000000000000569017000000000096730                   
60D20190528EP1216100000000090901847          00000000010000000000000005890000000000000589017000000000100130                   
60D20190528EP1216100000000090901939          00000000010000000000000007690000000000000769017000000000130730                   
60D20190528EP1216100000000090901960          00000000010000000000000008090000000000000809017000000000137530                   
60D20190528EP12161000000000909021630         00000000020000000000000012160000000000001216017000000000206720                   
60D20190528EP12161000000000909022903         00000000010000000000000007550000000000000755017000000000128350                   
60D20190528EP12161000000000909024775         00000000030000000000000024870000000000002487017000000000422790                   
60D20190528EP12161000000000909024776         00000000010000000000000008490000000000000849017000000000144330                   
60D20190528EP12161000000000909024777         00000000010000000000000008490000000000000849017000000000144330                   
60D20190528EP12161000000000909025331         00000000030000000000000015720000000000001572017000000000267240                   
60D20190528EP12161000000000909025800         00000000020000000000000011380000000000001138017000000000193460                   
60D20190528EP12161000000000909025802         00000000020000000000000011780000000000001178017000000000200260                   
60D20190528EP12161000000000909025813         00000000010000000000000005870000000000000587017000000000099790                   
60D20190528EP12161000000000909025819         00000000010000000000000005690000000000000569017000000000096730                   
60D20190528EP1216100000000090902700          00000000040000000000000029560000000000002956017000000000502520                   
60D20190528EP12161000000000909029681         00000000060000000000000034560000000000003456017000000000587520                   
60D20190528EP12161000000000909029698         00000000020000000000000011520000000000001152017000000000195840                   
60D20190528EP12161000000000909030304         00000000020000000000000010180000000000001018017000000000173060                   
60D20190528EP1216100000000090903153          00000000020000000000000009880000000000000988017000000000167960                   
60D20190528EP12161000000000909032502         00000000010000000000000003990000000000000399017000000000067830                   
60D20190528EP12161000000000909032508         00000000010000000000000004190000000000000419017000000000071230                   
60D20190528EP12161000000000909032509         00000000010000000000000004190000000000000419017000000000071230                   
60D20190528EP12161000000000909032534         00000000010000000000000008290000000000000829017000000000140930                   
60D20190528EP12161000000000909032540         00000000010000000000000003690000000000000369017000000000062730                   
60D20190528EP12161000000000909033001         00000000010000000000000009900000000000000990017000000000168300                   
60D20190528EP121610000000009090332           00000000010000000000000005090000000000000509017000000000086530                   
60D20190528EP12161000000000909033459         00000000020000000000000006000000000000000600017000000000102000                   
60D20190528EP121610000000009090348           00000000040000000000000019000000000000001900017000000000323000                   
60D20190528EP1216100000000090904404          00000000020000000000000007980000000000000798017000000000135660                   
60D20190528EP1216100000000090904459          00000000010000000000000005090000000000000509017000000000086530                   
60D20190528EP1216100000000090904732          00000000010000000000000007390000000000000739017000000000125630                   
60D20190528EP12161000000000909047880         00000000010000000000000004990000000000000499012000000000059880                   
60D20190528EP1216100000000090905102          00000000020000000000000008980000000000000898017000000000152660                   
60D20190528EP1216100000000090905109          00000000010000000000000004620000000000000462017000000000078540                   
60D20190528EP1216100000000090905112          00000000020000000000000009640000000000000964017000000000163880                   
60D20190528EP1216100000000090905113          00000000030000000000000014460000000000001446017000000000245820                   
60D20190528EP1216100000000090905136          00000000020000000000000009240000000000000924017000000000157080                   
60D20190528EP1216100000000090905203          00000000010000000000000009290000000000000929017000000000157930                   
60D20190528EP1216100000000090905630          00000000030000000000000015420000000000001542017000000000262140                   
60D20190528EP1216100000000090905708          00000000010000000000000005530000000000000553017000000000094010                   
60D20190528EP1216100000000090905906          00000000040000000000000029560000000000002956017000000000502520                   
60D20190528EP1216100000000090905913          00000000030000000000000022170000000000002217017000000000376890                   
60D20190528EP12161000000000909059401         00000000020000000000000010980000000000001098017000000000186660                   
60D20190528EP1216100000000090905944          00000000010000000000000008390000000000000839017000000000142630                   
60D20190528EP1216100000000090905951          00000000010000000000000004820000000000000482017000000000081940                   
60D20190528EP1216100000000090905982          00000000010000000000000008990000000000000899017000000000152830                   
60D20190528EP12161000000000909062002         00000000020000000000000012380000000000001238017000000000210460                   
60D20190528EP12161000000000909062302         00000000030000000000000017970000000000001797017000000000305490                   
60D20190528EP12161000000000909062304         00000000010000000000000005990000000000000599017000000000101830                   
60D20190528EP12161000000000909062401         00000000010000000000000005990000000000000599017000000000101830                   
60D20190528EP12161000000000909063033         00000000010000000000000008750000000000000875012000000000105000                   
60D20190528EP12161000000000909063034         00000000010000000000000008750000000000000875012000000000105000                   
60D20190528EP12161000000000909063036         00000000010000000000000009690000000000000969012000000000116280                   
60D20190528EP1216100000000090907000          00000000010000000000000001190000000000000119012000000000014280                   
60D20190528EP121610000000009090710           00000000010000000000000005090000000000000509017000000000086530                   
60D20190528EP1216100000000090907857          00000000010000000000000003790000000000000379017000000000064430                   
60D20190528EP12161000000000909096            00000000010000000000000005870000000000000587017000000000099790                   
60M20190529EP1216100000000090900032D02413502418600060200100000000006067600000000310658207                                     
60A20190529EP1216100000000090901200000000106520                                                                               
60A20190529EP1216100000000090901700000000486654                                                                               
60A20190529EP121610000000009090CANC000000004590                                                                               
60A20190529EP121610000000009090DESC000000001616                                                                               
60A20190529EP121610000000009090F   000000007380                                                                               
60D20190529EP121610000000009090000001088401  00000000010000000000000003490000000000000349012000000000041880                   
60D20190529EP12161000000000909001133000      00000000010000000000000009350000000000000935017000000000158950                   
60D20190529EP121610000000009090011914        00000000010000000000000003490000000000000349017000000000059330                   
60D20190529EP121610000000009090015383        00000000010000000000000005870000000000000587017000000000099790                   
60D20190529EP121610000000009090017910        000000000100000000000000036900000000000000000F   0000000000000                   
60D20190529EP121610000000009090062006        00000000010000000000000006590000000000000659017000000000112030                   
60D20190529EP1216100000000090901065706       00000000020000000000000006780000000000000678012000000000081360                   
60D20190529EP1216100000000090901065710       00000000010000000000000003390000000000000339012000000000040680                   
60D20190529EP1216100000000090901074300       00000000020000000000000007980000000000000798017000000000135660                   
60D20190529EP1216100000000090901092200       00000000010000000000000010490000000000001049017000000000178330                   
60D20190529EP1216100000000090901092202       00000000010000000000000010490000000000001049017000000000178330                   
60D20190529EP1216100000000090901109          00000000030000000000000004770000000000000477017000000000081090                   
60D20190529EP12161000000000909011235         00000000020000000000000011520000000000001152017000000000195840                   
60D20190529EP1216100000000090901134002       00000000010000000000000005050000000000000505017000000000085850                   
60D20190529EP1216100000000090901134102       00000000010000000000000005050000000000000505017000000000085850                   
60D20190529EP1216100000000090901140132       00000000010000000000000012990000000000001299012000000000155880                   
60D20190529EP1216100000000090901140202       00000000010000000000000015990000000000001599012000000000191880                   
60D20190529EP1216100000000090901152102       00000000010000000000000001990000000000000199012000000000023880                   
60D20190529EP1216100000000090901155602       00000000010000000000000016990000000000001699012000000000203880                   
60D20190529EP1216100000000090901155605       00000000010000000000000016990000000000001699012000000000203880                   
60D20190529EP1216100000000090901157000       00000000010000000000000001990000000000000199012000000000023880                   
60D20190529EP12161000000000909011914         00000000010000000000000003490000000000000349017000000000059330                   
60D20190529EP12161000000000909014175         00000000020000000000000015100000000000001510017000000000256700                   
60D20190529EP12161000000000909015388         00000000010000000000000006090000000000000609017000000000103530                   
60D20190529EP1216100000000090901646          00000000010000000000000008490000000000000849017000000000144330                   
60D20190529EP1216100000000090901661          00000000010000000000000008290000000000000829017000000000140930                   
60D20190529EP12161000000000909017060         00000000010000000000000005140000000000000514017000000000087380                   
60D20190529EP12161000000000909017910         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190529EP1216100000000090901816          00000000010000000000000005690000000000000569017000000000096730                   
60D20190529EP1216100000000090901830          00000000010000000000000005690000000000000569017000000000096730                   
60D20190529EP1216100000000090901847          00000000010000000000000005890000000000000589017000000000100130                   
60D20190529EP1216100000000090901977          00000000010000000000000008290000000000000829017000000000140930                   
60D20190529EP12161000000000909021623         00000000010000000000000005760000000000000576017000000000097920                   
60D20190529EP12161000000000909021630         00000000020000000000000012160000000000001216017000000000206720                   
60D20190529EP12161000000000909021708         00000000010000000000000005350000000000000535017000000000090950                   
60D20190529EP12161000000000909021715         00000000010000000000000005660000000000000566017000000000096220                   
60D20190529EP12161000000000909021739         00000000020000000000000011740000000000001174017000000000199580                   
60D20190529EP12161000000000909021746         00000000010000000000000005870000000000000587017000000000099790                   
60D20190529EP12161000000000909024775         00000000010000000000000008290000000000000829017000000000140930                   
60D20190529EP12161000000000909024776         00000000020000000000000016980000000000001698017000000000288660                   
60D20190529EP12161000000000909025355         00000000010000000000000005690000000000000569017000000000096730                   
60D20190529EP12161000000000909025815         00000000010000000000000006090000000000000609017000000000103530                   
60D20190529EP1216100000000090902705          00000000030000000000000018570000000000001857017000000000315690                   
60D20190529EP12161000000000909029698         00000000010000000000000005760000000000000576017000000000097920                   
60D20190529EP12161000000000909029704         00000000010000000000000005760000000000000576017000000000097920                   
60D20190529EP12161000000000909030298         00000000010000000000000005530000000000000553017000000000094010                   
60D20190529EP12161000000000909030366         00000000010000000000000005090000000000000509017000000000086530                   
60D20190529EP1216100000000090903112          00000000020000000000000015100000000000001510017000000000256700                   
60D20190529EP1216100000000090903113          00000000010000000000000007390000000000000739017000000000125630                   
60D20190529EP121610000000009090325           00000000020000000000000010180000000000001018017000000000173060                   
60D20190529EP12161000000000909032508         00000000020000000000000008380000000000000838017000000000142460                   
60D20190529EP12161000000000909032509         00000000020000000000000008380000000000000838017000000000142460                   
60D20190529EP12161000000000909032523         00000000010000000000000008490000000000000849017000000000144330                   
60D20190529EP12161000000000909032524         00000000010000000000000008490000000000000849017000000000144330                   
60D20190529EP12161000000000909032546         00000000010000000000000009790000000000000979017000000000166430                   
60D20190529EP12161000000000909033011         00000000010000000000000007690000000000000769017000000000130730                   
60D20190529EP1216100000000090904411          00000000040000000000000016760000000000001676017000000000284920                   
60D20190529EP12161000000000909047004         00000000010000000000000002490000000000000249012000000000029880                   
60D20190529EP12161000000000909047921         00000000010000000000000004990000000000000499012000000000059880                   
60D20190529EP1216100000000090905616          00000000020000000000000009700000000000000970017000000000164900                   
60D20190529EP1216100000000090905630          00000000010000000000000005140000000000000514017000000000087380                   
60D20190529EP1216100000000090905647          00000000010000000000000005140000000000000514017000000000087380                   
60D20190529EP1216100000000090905685          00000000020000000000000009640000000000000964017000000000163880                   
60D20190529EP1216100000000090905708          00000000010000000000000005530000000000000553017000000000094010                   
60D20190529EP1216100000000090905715          00000000020000000000000011060000000000001106017000000000188020                   
60D20190529EP1216100000000090905920          00000000010000000000000007390000000000000739017000000000125630                   
60D20190529EP12161000000000909059502         00000000020000000000000010980000000000001098017000000000186660                   
60D20190529EP1216100000000090905968          00000000010000000000000008990000000000000899017000000000152830                   
60D20190529EP1216100000000090905982          00000000010000000000000008990000000000000899017000000000152830                   
60D20190529EP12161000000000909059900         00000000010000000000000003690000000000000369017000000000062730                   
60D20190529EP12161000000000909062005         00000000020000000000000012380000000000001238017000000000210460                   
60D20190529EP12161000000000909062400         00000000010000000000000005990000000000000599017000000000101830                   
60D20190529EP12161000000000909063022         00000000010000000000000008750000000000000875012000000000105000                   
60D20190529EP12161000000000909063039         00000000010000000000000009690000000000000969012000000000116280                   
60D20190529EP1216100000000090908700          00000000010000000000000005890000000000000589017000000000100130                   
60M20190530EP1216100000000090900032D02419002423300060300100000000005779400000000311236147                                     
60A20190530EP1216100000000090901200000000130808                                                                               
60A20190530EP1216100000000090901700000000386042                                                                               
60A20190530EP121610000000009090CANC000000027520                                                                               
60A20190530EP121610000000009090DESC000000001730                                                                               
60A20190530EP121610000000009090F   000000031840                                                                               
60D20190530EP121610000000009090014986        00000000030000000000000004470000000000000447017000000000075990                   
60D20190530EP121610000000009090017962        000000000100000000000000042900000000000000000F   0000000000000                   
60D20190530EP121610000000009090017963        000000000100000000000000036900000000000000000F   0000000000000                   
60D20190530EP121610000000009090021715        00000000010000000000000005660000000000000566017000000000096220                   
60D20190530EP121610000000009090063102        00000000010000000000000012900000000000001290012000000000154800                   
60D20190530EP1216100000000090901022200       00000000020000000000000011520000000000001152017000000000195840                   
60D20190530EP1216100000000090901065706       00000000010000000000000003390000000000000339012000000000040680                   
60D20190530EP1216100000000090901065710       00000000010000000000000003390000000000000339012000000000040680                   
60D20190530EP1216100000000090901074404       00000000020000000000000015980000000000001598017000000000271660                   
60D20190530EP1216100000000090901078403       00000000010000000000000005870000000000000587017000000000099790                   
60D20190530EP1216100000000090901081214       00000000010000000000000008690000000000000869017000000000147730                   
60D20190530EP1216100000000090901081704       00000000010000000000000010890000000000001089017000000000185130                   
60D20190530EP12161000000000909011235         00000000010000000000000005760000000000000576017000000000097920                   
60D20190530EP1216100000000090901128900       00000000010000000000000009400000000000000940012000000000112800                   
60D20190530EP1216100000000090901131902       00000000010000000000000009790000000000000979017000000000166430                   
60D20190530EP1216100000000090901134102       00000000020000000000000010100000000000001010017000000000171700                   
60D20190530EP1216100000000090901150402       00000000010000000000000002890000000000000289012000000000034680                   
60D20190530EP1216100000000090901151806       00000000010000000000000007190000000000000719017000000000122230                   
60D20190530EP1216100000000090901154929       00000000010000000000000021990000000000002199012000000000263880                   
60D20190530EP1216100000000090901155007       00000000010000000000000022990000000000002299012000000000275880                   
60D20190530EP1216100000000090901157405       00000000010000000000000001490000000000000149017000000000025330                   
60D20190530EP12161000000000909014175         00000000010000000000000007550000000000000755017000000000128350                   
60D20190530EP12161000000000909014986         00000000030000000000000004470000000000000447017000000000075990                   
60D20190530EP12161000000000909015386         00000000010000000000000006090000000000000609017000000000103530                   
60D20190530EP12161000000000909015670         00000000010000000000000000450000000000000045012000000000005400                   
60D20190530EP1216100000000090901645          00000000030000000000000025470000000000002547017000000000432990                   
60D20190530EP1216100000000090901646          00000000010000000000000008490000000000000849017000000000144330                   
60D20190530EP1216100000000090901647          00000000010000000000000008490000000000000849017000000000144330                   
60D20190530EP1216100000000090901653          00000000010000000000000008290000000000000829017000000000140930                   
60D20190530EP1216100000000090901659          00000000010000000000000009490000000000000949017000000000161330                   
60D20190530EP12161000000000909017915         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190530EP12161000000000909017936         000000000200000000000000098000000000000000000F   0000000000000                   
60D20190530EP12161000000000909017952         000000000200000000000000073800000000000000000F   0000000000000                   
60D20190530EP12161000000000909017959         000000000100000000000000029900000000000000000F   0000000000000                   
60D20190530EP12161000000000909017963         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190530EP1216100000000090901854          00000000030000000000000017670000000000001767017000000000300390                   
60D20190530EP12161000000000909021623         00000000010000000000000005760000000000000576017000000000097920                   
60D20190530EP12161000000000909021630         00000000020000000000000012160000000000001216017000000000206720                   
60D20190530EP12161000000000909021647         00000000050000000000000030400000000000003040017000000000516800                   
60D20190530EP12161000000000909021654         00000000010000000000000006290000000000000629017000000000106930                   
60D20190530EP12161000000000909022088         00000000010000000000000008390000000000000839017000000000142630                   
60D20190530EP1216100000000090902288          00000000010000000000000008490000000000000849017000000000144330                   
60D20190530EP12161000000000909024701         00000000010000000000000008290000000000000829017000000000140930                   
60D20190530EP12161000000000909024702         00000000010000000000000008490000000000000849017000000000144330                   
60D20190530EP1216100000000090902700          00000000020000000000000014780000000000001478017000000000251260                   
60D20190530EP12161000000000909029698         00000000010000000000000005760000000000000576017000000000097920                   
60D20190530EP12161000000000909030298         00000000040000000000000022120000000000002212017000000000376040                   
60D20190530EP12161000000000909030304         00000000010000000000000005090000000000000509017000000000086530                   
60D20190530EP12161000000000909032547         00000000010000000000000009790000000000000979017000000000166430                   
60D20190530EP1216100000000090904404          00000000020000000000000007980000000000000798017000000000135660                   
60D20190530EP1216100000000090905110          00000000020000000000000009240000000000000924017000000000157080                   
60D20190530EP1216100000000090905869          00000000020000000000000012380000000000001238017000000000210460                   
60D20190530EP1216100000000090905968          00000000010000000000000008990000000000000899017000000000152830                   
60D20190530EP1216100000000090905982          00000000010000000000000008990000000000000899017000000000152830                   
60D20190530EP12161000000000909062002         00000000010000000000000006190000000000000619017000000000105230                   
60D20190530EP12161000000000909063010         00000000010000000000000008750000000000000875012000000000105000                   
60D20190530EP12161000000000909063011         00000000010000000000000008750000000000000875012000000000105000                   
60D20190530EP12161000000000909063023         00000000010000000000000008750000000000000875012000000000105000                   
60D20190530EP12161000000000909063032         00000000010000000000000008750000000000000875012000000000105000                   
60D20190530EP12161000000000909063033         00000000010000000000000008750000000000000875012000000000105000                   
60D20190530EP12161000000000909063040         00000000010000000000000009690000000000000969012000000000116280                   
60D20190530EP121610000000009090635           00000000010000000000000004390000000000000439017000000000074630                   
60D20190530EP121610000000009090703           00000000010000000000000004490000000000000449017000000000076330                   
60M20190531EP1216100000000090900032D02423702428400060400100000000007573100000000311993457                                     
60A20190531EP1216100000000090901200000000240784                                                                               
60A20190531EP1216100000000090901700000000429041                                                                               
60A20190531EP121610000000009090CANC000000013050                                                                               
60A20190531EP121610000000009090DESC000000006629                                                                               
60A20190531EP121610000000009090F   000000067806                                                                               
60D20190531EP121610000000009090000000010048  00000000010000000000000005890000000000000589017000000000100130                   
60D20190531EP12161000000000909001026806      00000000010000000000000004890000000000000489017000000000083130                   
60D20190531EP12161000000000909001049000      00000000010000000000000011300000000000001130017000000000192100                   
60D20190531EP12161000000000909001088418      00000000010000000000000003490000000000000349012000000000041880                   
60D20190531EP12161000000000909001132101      00000000010000000000000003490000000000000349017000000000059330                   
60D20190531EP12161000000000909001146700      00000000010000000000000003690000000000000369017000000000062730                   
60D20190531EP121610000000009090016148        00000000010000000000000003490000000000000349017000000000059330                   
60D20190531EP121610000000009090017926        000000000100000000000000036900000000000000000F   0000000000000                   
60D20190531EP121610000000009090017959        000000000100000000000000029900000000000000000F   0000000000000                   
60D20190531EP121610000000009090017963        000000000100000000000000036900000000000000000F   0000000000000                   
60D20190531EP121610000000009090063012        00000000010000000000000008750000000000000875012000000000105000                   
60D20190531EP121610000000009090063104        00000000010000000000000012900000000000001290012000000000154800                   
60D20190531EP1216100000000090901001500       00000000010000000000000005490000000000000549017000000000093330                   
60D20190531EP1216100000000090901065709       00000000030000000000000010170000000000001017012000000000122040                   
60D20190531EP1216100000000090901065710       00000000010000000000000003390000000000000339012000000000040680                   
60D20190531EP1216100000000090901069201       00000000010000000000000005690000000000000569017000000000096730                   
60D20190531EP1216100000000090901075019       00000000010000000000000014990000000000001499012000000000179880                   
60D20190531EP1216100000000090901075032       00000000010000000000000014990000000000001499012000000000179880                   
60D20190531EP1216100000000090901081701       00000000010000000000000010890000000000001089017000000000185130                   
60D20190531EP1216100000000090901081702       00000000020000000000000021780000000000002178017000000000370260                   
60D20190531EP12161000000000909011235         00000000020000000000000011520000000000001152017000000000195840                   
60D20190531EP1216100000000090901128901       00000000020000000000000018800000000000001880012000000000225600                   
60D20190531EP1216100000000090901131001       00000000010000000000000008290000000000000829017000000000140930                   
60D20190531EP1216100000000090901131903       00000000020000000000000019580000000000001958017000000000332860                   
60D20190531EP1216100000000090901134101       00000000010000000000000005050000000000000505017000000000085850                   
60D20190531EP1216100000000090901152003       00000000020000000000000008380000000000000838017000000000142460                   
60D20190531EP1216100000000090901154902       00000000010000000000000021990000000000002199012000000000263880                   
60D20190531EP1216100000000090901154913       00000000010000000000000021990000000000002199012000000000263880                   
60D20190531EP1216100000000090901155018       00000000010000000000000022990000000000002299012000000000275880                   
60D20190531EP1216100000000090901157100       00000000020000000000000003980000000000000398012000000000047760                   
60D20190531EP1216100000000090901157601       00000000010000000000000009790000000000000979017000000000166430                   
60D20190531EP12161000000000909014706         00000000010000000000000003390000000000000339017000000000057630                   
60D20190531EP1216100000000090901642          00000000010000000000000008290000000000000829017000000000140930                   
60D20190531EP1216100000000090901644          00000000010000000000000008290000000000000829017000000000140930                   
60D20190531EP1216100000000090901645          00000000020000000000000016980000000000001698017000000000288660                   
60D20190531EP12161000000000909017915         000000000300000000000000110700000000000000000F   0000000000000                   
60D20190531EP12161000000000909017917         000000000400000000000000147600000000000000000F   0000000000000                   
60D20190531EP12161000000000909017926         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190531EP12161000000000909017936         000000000100000000000000049000000000000000000F   0000000000000                   
