1082514282000290255918461     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48302832822019120120191231331
75201912012019123121715                 #61019090#CAP 005 CAMISA POLO BCO M/C 08 CEMJ BRANCO UN    000001700000000000000000000
75201912012019123112133                 #61019090#CAMISETA FIO30 BRANCO M/C 10 AUTO BRANCO 10UN    000001700000000000000000000
75201912012019123129704                 #61019090#CAP 006 CAMISA POLO VERM M/L 06 CEMJ VERMELUN    000001700000000000000000000
7520191201201912311074501               #61019090#CASACO MALHA C/CAPUZ MAR C/V 02 DINAMICA MAPC    000001700000000000000000000
7520191201201912311164803               #61019090#CA 001 CAMISETA FIO30 BRANCO M/C G WILL BRAUN    000001700000000000000000000
7520191201201912311151401               #61019090#AVENTAL PLASTICO INFANTIL C/V ROSA ROSA UNIUN    000001700000000000000000000
75201912012019123117730                 #61071200#11750.001 CUECA BOXER S/COSTURA  AZUL CLAROUN    000001700000000000000000000
75201912012019123112138                 #61019090#REGATA FIO30 FEM VERMELHO 02 CEMJ VERMELHO UN    000001700000000000000000000
7520191201201912318940                  #61019090#FL 300 DOLMA FEM MIC/GAB BCO MG 3/4 GG BRANUN    000001700000000000000000000
7520191201201912311026701               ##61019090#AV 317 1/2 AVENTAL COMP 85X95 OXFORD MARINUN    000001700000000000000000000
7520191201201912311063400               #61019090#BABY LOOK BCO C/ELASTANO M/C PP INF DINAMICPC    000001700000000000000000000
7520191201201912316904                  #61178090#AC05 REDE P/COQUE INVISIVEL PTO INVIS. PTO UN    000001200000000000000000000
7520191201201912311023614               #61019090#AV 302 AVENTAL ACOU CURTO LIMAO LIMAO UNICAUN    000001700000000000000000000
7520191201201912311762                  #61019090#SHORT SAIA MALHA MARINHO C/F VERMELHO LATERUN    000001700000000000000000000
75201912012019123124099                 #61019090#CAP 005 CAMISA POLO M/C VERMELHO 02 CEMJ VEUN    000001700000000000000000000
7520191201201912311088407               #61019090#TC 311 TOUCA CHEF D/AMARRAR PIMENTA PTO PTOUN    000001200000000000000000000
7520191201201912315697                  #61019090#REGATA CANELADA ANDRA BRANCO 14 EIF BRANCO UN    000001700000000000000000000
7520191201201912311081700               #61019090#CASACO AMERICANO ABERTO MARINHO BOT/P 01 DIUN    000001700000000000000000000
75201912012019123129680                 #61019090#CASACO DE MALHA ROIAL 06 CJA ROYAL 06      UN    000001700000000000000000000
7520191201201912311072906               #61019090#VESTIDO POLO PIQUET PV ROYAL 12 CJA ROYAL 1UN    000001700000000000000000000
752019120120191231000000012137          #61019090#REGATA FIO30 FEM VERMELHO 01 CEMJ VERMELHO UN    000001700000000000000000000
7520191201201912311056006               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 34 PTO/CINPR    000001200000000000000000000
7520191201201912311002302               #61019090#BABY LOOK ANDRA ELAST BRANCO M/INF AUTO BRAUN    000001700000000000000000000
75201912012019123117712                 #61071100#119500.001 CUECA SLIP KIT C/ 3 SORTIDAS M IUN    000001200000000000000000000
7520191201201912311023618               #61019090#AV 302 AVENTAL ACOU CURTO SALADICE BCO UNICUN    000001700000000000000000000
7520191201201912318123                  #61019090#GPO DOM OXF PTO M/C C/BI 44                UN    000001700000000000000000000
7520191201201912318632                  ##61019090#FL300 DOLMA FEM MIC/GAB BCO MG 3/4 C/V PTOUN    000001700000000000000000000
7520191201201912318702                  #61019090#JL 309 JALECO CURTO UNIS CEDROVIP BRANCO D/UN    000001700000000000000000000
75201912012019123124129                 #61019090#CAP 005 CAMISA POLO M/C VERMELHO 06 CEMJ VEUN    000001700000000000000000000
7520191201201912311748                  #61019090#SHORT SAIA MALHA MARINHO C/F VERMELHO LATERUN    000001700000000000000000000
75201912012019123111423                 #61019090#CAP 001 CAMISA POLO PIQUE PV MESCLA M/C M MUN    000001700000000000000000000
7520191201201912311074502               #61019090#CASACO MALHA C/CAPUZ MAR C/V 04 DINAMICA MAPC    000001700000000000000000000
75201912012019123122118                 #61019090#CA 001 CAMISETA FIO30 PRETO M/C G LISA PRETUN    000001700000000000000000000
7520191201201912311132601               #61019090#CAMISETA FIO30 AMARELA M/C 02 DINAMICA  AMAPC    000001700000000000000000000
75201912012019123163036                 #64019200#GALOCHA/BOTA INF LISA TRANSPARENTE 24/25 TRCX    000001200000000000000000000
752019120120191231000000001916          #61019090#CAP 005 CAMISA POLO M/C VERMELHO 00 CEMJ VEUN    000001700000000000000000000
7520191201201912311588                  #61019090#BERMUDA MALHA MARINHO C/F VERMELHO 02 CEMJ UN    000001700000000000000000000
7520191201201912311128907               #61019090#EL-084TF LEGGING TRINYS PRETO SÓ DANÇA P PRUN    000001200000000000000000000
75201912012019123130496                 #61019090#BERMUDA SELETEL MARINHO C/F VERMELHO M/INF UN    000001700000000000000000000
7520191201201912311168405               #61019090#TENIS BIBI ENERGY BABY NEW II TECIDO NAVAL/PA    000001200000000000000000000
7520191201201912311070004               #61019090#SHORT SAIA POLI LINE MARINHO C/V AMARELO 08PC    000001700000000000000000000
7520191201201912315702                  #61019090#BERMUDA MALHA VERM C/LIS BCA 14 EIF VERMELHUN    000001700000000000000000000
7520191201201912317579                  #64035990#IF0023/A SAPATILHA 2 SOLAS PRETO 26 PRETO 2UN    000001200000000000000000000
7520191201201912312406                  #61019090#1800000760002 MEIA VERMELHA CEMJ 24-28 VERMUN    000001700000000000000000000
7520191201201912314840                  #61019090#CALCA MOLETOM ROIAL 06 CJA/CONV ROYAL 06   UN    000001700000000000000000000
7520191201201912311152006               #61019090#CAMISETA FIO30 MARINHO M/L 06 DINAMICA MARIPC    000001700000000000000000000
7520191201201912311056007               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 35 PTO/CINPR    000001200000000000000000000
75201912012019123113499                 #61019090#REGATA FIO30 BRANCO 06 AUTO BRANCO 06      UN    000001700000000000000000000
7520191201201912311143505               #64041900#TENIS DROP NEW TECIDO ASTRAL VIOLETA/ROSA 3PA    000001200000000000000000000
75201912012019123111025                 #61019090#CAT 002 CAMISETE AMELIE BCO M/C C/VIRADA GGUN    000001700000000000000000000
7520191201201912311098809               #61019090#REGATA FIO30 AMARELO 01 DINAMICA AMARELO 01PC    000001700000000000000000000
7520191201201912311080944               #61019090#CARDIGA MALHA DUPLA MARINHO G MARINHO G    UN    000001700000000000000000000
7520191201201912315110904               #61019090#FL 300 DOLMA FEM MIC/GAB PRETO M/G 3/4 S/VIUN    000001700000000000000000000
75201912012019123124105                 #61019090#CAP 005 CAMISA POLO M/C VERMELHO 04 CEMJ VEUN    000001700000000000000000000
7520191201201912315696                  #61019090#REGATA CANELADA ANDRA BRANCO 12 EIF BRANCO UN    000001700000000000000000000
75201912012019123110824                 #61019090#CAT 011 CAMISETE POPLIN PREGUIADA BCO M/C MUN    000001700000000000000000000
75201912012019123130465                 #61019090#BERMUDA SELETEL MARINHO C/F VERMELHO PP/INFUN    000001700000000000000000000
7520191201201912316907                  #61178090#5199 REDE P/COQUE MARINHO MARINHO UNICO    UN    000001200000000000000000000
752019120120191231000001070005          #61019090#SHORT SAIA POLI LINE MARINHO C/V AMARELO 10PC    000001700000000000000000000
7520191201201912318700                  #61019090#JL 309 JALECO CURTO UNIS CEDROVIP BRANCO D/UN    000001700000000000000000000
7520191201201912312691                  #61019090#REGATA FIO30 VERMELHO 02 CEMJ VERMELHO 02  UN    000001700000000000000000000
75201912012019123115209                 #61159500#4930.001 MEIA SAPATILHA FEM BCO 34-39 BRANCPR    000001200000000000000000000
7520191201201912311164802               #61019090#CA 001 CAMISETA FIO30 BRANCO M/C M WILL BRAUN    000001700000000000000000000
75201912012019123147951                 #61019090#SHORT SAIA POLI LINE VERMELHO C/F BRANCO GGUN    000001200000000000000000000
7520191201201912319404                  #61019090#TC 303 TOUCA CIRURGICA CEDROVIP BCO        UN    000001700000000000000000000
7520191201201912311030700               #61019090#BERMUDA SELETEL MARINHO C/F VERMELHO 02 CEMUN    000001700000000000000000000
7520191201201912311731                  #61019090#SHORT SAIA MALHA MARINHO C/F VERMELHO LATERUN    000001700000000000000000000
7520191201201912311074304               #61019090#CAMISETA FIO30 BCO M/L 08 DINAMICA BRANCO 8UN    000001700000000000000000000
75201912012019123129503                 #61019090#CAMISETA FIO30 BCO M/C 06 CJA BRANCO 6     UN    000001700000000000000000000
7520191201201912311002303               #61019090#BABY LOOK ANDRA ELAST BRANCO G/INF AUTO BRAUN    000001700000000000000000000
75201912012019123129728                 #61019090#CAP 006 CAMISA POLO VERM M/L 10 CEMJ VERMELUN    000001700000000000000000000
7520191201201912311143401               #61019090#SAIA SHORT POLI LINE MARINHO C/OVER MAR 02 PC    000001700000000000000000000
7520191201201912311153505               #61019090#CAMISETA FIO30 MARINHO M/C 01 DINAMICA MARIPC    000001700000000000000000000
7520191201201912311084808               #61019090#CAMISETA PV PRETO M/L 38 AUTO PRETO 38     UN    000001700000000000000000000
7520191201201912317974                  #61019090#AV 304 AVENTAL ACOU LARGO BRIM BCO C/FIVELAUN    000001700000000000000000000
75201912012019123121722                 #61019090#CAP 005 CAMISA POLO BCO M/C 10 CEMJ BRANCO UN    000001700000000000000000000
7520191201201912311130605               #61019090#AV 314 AVENTAL DUPLO FUSILI LILAS C/V BCO LUN    000001700000000000000000000
7520191201201912311070005               #61019090#SHORT SAIA POLI LINE MARINHO C/V AMARELO 10PC    000001700000000000000000000
7520191201201912311020702               #61019090#CAT 002 CAMISETE AMELIE ROSA SALMAO M/C VIRUN    000001700000000000000000000
75201912012019123112137                 #61019090#REGATA FIO30 FEM VERMELHO 01 CEMJ VERMELHO UN    000001700000000000000000000
7520191201201912311140146               #64041900#TENIS ROLLER NEW TECIDO BIBI ANIL/RUBI 32 AUN    000001200000000000000000000
7520191201201912311064807               #61019090#SAIA PREGUEADA COS LARGO CEDRO MAR 01 DINAMPC    000001700000000000000000000
7520191201201912311074505               #61019090#CASACO MALHA C/CAPUZ MAR C/V 10 DINAMICA MAPC    000001700000000000000000000
7520191201201912317555                  #64035990#AF0023/A SAPATILHA 2 SOLAS PRETO 39 PRETO 3UN    000001200000000000000000000
7520191201201912311072403               #61019090#CASACO AMERICANO ABERTO MARINHO 06 RENE-DESUN    000001700000000000000000000
7520191201201912311088430               #61019090#TC 311 TOUCA CHEF D/AMARRAR LIMÃO LIMAO    UN    000001200000000000000000000
75201912012019123147927                 #61019090#SHORT SAIA SUPLEX POLI - LINE ROYAL P/INF AUN    000001200000000000000000000
7520191201201912311148902               #61019090#FL 313 DOLMA UNIS TIPO BLUSA SOTTO BCO C/V UN    000001700000000000000000000
7520191201201912311159509               #64041900#TENIS BIBI NEW BUBBLE PIMENTA/ROSA/JEANS 36PA    000001200000000000000000000
7520191201201912311151400               #61019090#AVENTAL PLASTICO INFANTIL C/V AZUL AZUL UNIUN    000001700000000000000000000
7520191201201912318799                  #61019090#JL 309 JALECO CURTO MASC SELETEL 4/BT 3/BOLUN    000001700000000000000000000
75201912012019123101143508              #64041900#TENIS DROP NEW TECIDO ASTRAL VIOLETA/ROSA 3PA    000001200000000000000000000
7520191201201912311146700               #61019090#TC 300 TOUCA DE CHEF BRIM SOTTO BRANCO C/VEUN    000001700000000000000000000
75201912012019123158102                 #61019090#VESTIDO POLO PIQUET PV VERMELHO C/DET MAR 0UN    000001700000000000000000000
7520191201201912311152009               #61019090#CAMISETA FIO30 MARINHO M/L 01 DINAMICA MARIPC    000001700000000000000000000
7520191201201912311118301               #61019090#LEGGING POWER SUPLEX MARINHO BORDADO P/INF UN    000001700000000000000000000
7520191201201912311161301               #61019090#BLS 004 BLUSA FEM CANELADA M/L M GOLA ALTA UN    000001700000000000000000000
7520191201201912311016002               #61019090#CAS 003 CAMISA MASC CEDROFIL PTO M/L M 0001UN    000001700000000000000000000
75201912012019123160302                 #61019090#BABY LOOK ELASTANO BRANCO M/L G/AD EIF BRANUN    000001700000000000000000000
7520191201201912311130602               #61019090#AV 314 AVENTAL DUPLO FUSILI VERM C/V BCO VEUN    000001700000000000000000000
75201912012019123163004                 #64019200#GALOCHA/BOTA INF LISA PINK 30/31 PINK 30/31CX    000001200000000000000000000
7520191201201912311025102               #61019090#AV 304 AVENTAL ACOU LARGO BRIM VERMELHO C/FUN    000001700000000000000000000
7520191201201912311069104               #61019090#BERMUDA SELETEL MARINHO C/V G/INF DINAMICA UN    000001700000000000000000000
7520191201201912311143404               #61019090#SAIA SHORT POLI LINE MARINHO C/OVER MAR M/IPC    000001700000000000000000000
7520191201201912311004312               #61019090#BB 002 BABY LOOK FIO30 PRETO M/C G PRETO G UN    000001700000000000000000000
7520191201201912311056008               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 36 PTO/CINPR    000001200000000000000000000
7520191201201912311063403               #61019090#BABY LOOK BCO C/ELASTANO M/C G INF DINAMICAPC    000001700000000000000000000
7520191201201912315985                  #61019090#CANGURU C/RIB VERM 14 EIF VERMELHO 14      UN    000001700000000000000000000
75201912012019123101150200              #61159900#7025.001 MEIA FEM MODAL BRANCA 34-39 BRANCOPR    000001200000000000000000000
7520191201201912311094901               #61019090#BABY LOOK C/ELAST BRANCO BORDADO M/C P/INF PC    000001700000000000000000000
7520191201201912311002301               #61019090#BABY LOOK ANDRA ELAST BRANCO P/INF AUTO BRAUN    000001700000000000000000000
7520191201201912313902                  #61019090#CALCA MALHA ROYAL 06 AUTO-CJA ROYAL 06     UN    000001700000000000000000000
7520191201201912311809                  #61019090#CALCA MALHA MARINHO C/F VERMELHO 01 CEMJ MAUN    000001700000000000000000000
7520191201201912311151005               #61019090#CARDIGA VERMELHO 14 EIF                    PC    000001700000000000000000000
7520191201201912311069202               #61019090#CALCA MALHA MARINHO C/V AMARELO 04 DINAMICAPC    000001700000000000000000000
7520191201201912311056015               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 41 PTO/CINPR    000001200000000000000000000
7520191201201912311056004               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 40 PTO/CINPR    000001200000000000000000000
75201912012019123121708                 #61019090#CAP 005 CAMISA POLO BCO M/C 06 CEMJ BRANCO UN    000001700000000000000000000
75201912012019123110919                 #61019090#BBT 001 POLO BABY LOOK PIQUE PV PTO M/C G PUN    000001700000000000000000000
7520191201201912311069402               #61019090#CAMISETA FIO30 BCO M/C 04 DINAMICA BRANCO 4PC    000001700000000000000000000
7520191201201912311060801               #61019090#VESTIDO POLO PIQUET PV MAR C/DET AMAR 02 DIUN    000001700000000000000000000
7520191201201912311088423               #61019090#TC 311 TOUCA CHEF D/AMARRAR SALADICE BCO SAUN    000001200000000000000000000
7520191201201912311092200               #61019090#JL 339 JALECO FEM LONGO MIC/GAB BCO B/EMB MUN    000001700000000000000000000
7520191201201912311083606               #61019090#VESTIDO POLO PIQUET PV VERM C/DET BCO 12 EIUN    000001700000000000000000000
7520191201201912311069200               #61019090#CALCA MALHA MARINHO C/V AMARELO 01 DINAMICAPC    000001700000000000000000000
7520191201201912311061402               #61019090#BABY LOOK MALWEE BCO M/C G LISA            UN    000001200000000000000000000
75201912012019123162204                 #61019090#LEGGING POWER SUPLEX ROYAL M/INF AUT-CJA ROPC    000001700000000000000000000
7520191201201912311755                  #61019090#SHORT SAIA MALHA MARINHO C/F VERMELHO LATERUN    000001700000000000000000000
7520191201201912311946                  #61019090#CASACO MALHA MARINHO C/ RECORTES 06 CEMJ  MUN    000001700000000000000000000
7520191201201912315659                  #61019090#BABY LOOK ELASTANO BRANCO M/C G/AD EIF BRANUN    000001700000000000000000000
7520191201201912311002103               #61019090#BABY LOOK ANDRA ELAST BCO M/C GINF CJA BRANUN    000001700000000000000000000
75201912012019123130603                 #61019090#REGATA FIO30 BCO 04 GUROO BRANCO 04        UN    000001700000000000000000000
7520191201201912318936                  #61019090#DOLMA UNIS MIC/GAB BCO MG 3/4 P BRANCO P   UN    000001700000000000000000000
7520191201201912311069406               #61019090#CAMISETA FIO30 BCO M/C 12 DINAMICA BRANCO 1PC    000001700000000000000000000
7520191201201912311165800               #61019090#AV 314 AVENTAL DUPLO MIC/GAB BRANCO C/V BRAUN    000001700000000000000000000
75201912012019123130604                 #61019090#REGATA FIO30 BCO 06 GUROO BRANCO 06        UN    000001700000000000000000000
75201912012019123130714                 #61019090#BERMUDA SELETEL C/F PP/INF GUROO MARINHO PPUN    000001700000000000000000000
7520191201201912317521                  #64035990#AF0023/A SAPATILHA 2 SOLAS PRETO 38 PRETO 3UN    000001200000000000000000000
7520191201201912311070600               #61019090#LEGGING POWER SUPLEX MAR C/V AMA 01 DINAMICPC    000001700000000000000000000
7520191201201912311029407               #61019090#AV 314 AVENTAL DUPLO ALG XADREZ MARINHO C/VUN    000001700000000000000000000
7520191201201912311161600               #61019090#AV 301 AVENTAL ACOU OXFORD INNOVATORE PRETOUN    000001700000000000000000000
75201912012019123112143                 #61019090#TC 309 LENCO CUPCAKE BLACK CUPCAKE         UN    000001700000000000000000000
7520191201201912311002102               #61019090#BABY LOOK ANDRA ELAST BCO M/C MINF CJA BRANUN    000001700000000000000000000
7520191201201912311056016               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 42 PTO/CINPR    000001200000000000000000000
7520191201201912311131400               #61019090#AV 335 1/2 AVENTAL MEDIO OXFORD PTO C/BOLSOUN    000001700000000000000000000
7520191201201912311147203               #61019090#CL 204 CALCA MASC MELANGE BEGE T/COS BOL/FAUN    000001700000000000000000000
7520191201201912315700                  #61019090#BERMUDA SELETEL VERM C/LIS BCA GG/INF EIF VUN    000001700000000000000000000
75201912012019123113291                 #61019090#CAMISETA FIO30 BRANCO M/L 08 AUTO BRANCO 8 UN    000001700000000000000000000
7520191201201912319619                  #61019090#CL 200 CALCA UNIS T/ELAST OXFORD PRETO M PRUN    000001700000000000000000000
7520191201201912311088903               #61019090#BABY LOOK ELASTANO BCO M/L G/INF CJA BRANCOUN    000001700000000000000000000
75201912012019123112136                 #61019090#REGATA FEM CANELADA ANDRA 01 CEMJ  01      UN    000001700000000000000000000
75201912012019123112218                 #61019090#CAMISETA FIO30 BRANCO M/C 12 AUTO BRANCO 12UN    000001700000000000000000000
7520191201201912311618                  #61019090#BERMUDA MALHA MARINHO C/F VERMELHO 08 CEMJ UN    000001700000000000000000000
7520191201201912314698                  #61019090#CAMISETA FIO30 PRETO M/L 38 AUTO PRETO 38  UN    000001700000000000000000000
7520191201201912311086405               #61019090#CL 200 CALCA UNI T/ELAST CEDROMIX PRETO GG UN    000001700000000000000000000
7520191201201912311922                  #61019090#CASACO MALHA MARINHO C/ RECORTES 02 CEMJ  MUN    000001700000000000000000000
7520191201201912311029406               #61019090#AV 314 AVENTAL DUPLO FUSILI BEGE C/V BRANCOUN    000001700000000000000000000
75201912012019123127738                 #61019090#SANDALIA BIBI  BALILA  BL 05 BRANCO 24     PA    000001200000000000000000000
75201912012019123117729                 #61071200#11750.001 CUECA BOXER S/COSTURA PTO M PRETOUN    000001700000000000000000000
7520191201201912310779                  #61019090#BABY LOOK ELASTANO AUTO PRETO PP/AD  PRETO UN    000001700000000000000000000
7520191201201912311098810               #61019090#REGATA FIO30 AMARELO 02 DINAMICA AMARELO 02PC    000001700000000000000000000
7520191201201912311001311               #61019090#CA 001 CAMISETA FIO30 VERMELHO M/C M VERMELUN    000001700000000000000000000
7520191201201912311074506               #61019090#CASACO MALHA C/CAPUZ MAR C/V 12 DINAMICA MAPC    000001700000000000000000000
7520191201201912317903                  #61019090#AV 301 AVENTAL ACOU SELETEL NEON 376 AMA UNUN    000001700000000000000000000
7520191201201912311130504               #61019090#JL 322 JALECO SELETEL MAR 3/4 M/C DEC/V B/EUN    000001700000000000000000000
7520191201201912311081812               #61019090#BABY LOOK ELASTANO PTO M/L G/INF AUTO PRETOUN    000001700000000000000000000
7520191201201912311143405               #61019090#SAIA SHORT POLI LINE MARINHO C/OVER MAR G/IPC    000001700000000000000000000
7520191201201912311056002               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 38 PTO/CINPR    000001200000000000000000000
75201912012019123114580                 ##61019090#BB 004 BABY LOOK FIO30 BCO DEC/V G LISA BCUN    000001700000000000000000000
75201912012019123114174                 #61019090#CAMISETA HERING KIDS M/C BCA 10 BCO 10     UN    000001700000000000000000000
75201912012019123111145                 #61019090#CAT 011 CAMISETE POPLIN PREGUIADA ROXO M/C UN    000001700000000000000000000
7520191201201912311098803               #61019090#REGATA FIO30 BRANCO 06 DINAMICA BRANCO 06  PC    000001700000000000000000000
75201912012019123115131                 ##61019090#BORDADO 7,40                              UN    000001200000000000000000000
752019120120191231130                   #61019090#TC 300 TOUCA DE CHEF BRIM BCO C/VELCRO BRANUN    000001700000000000000000000
75201912012019123111140                 #61019090#CAT 011 CAMISETE POPLIN PREGUIADA PTO M/C GUN    000001700000000000000000000
7520191201201912311022200               #61019090#CAP 006 CAMISA POLO VERM M/L 00 CEMJ VERMELUN    000001700000000000000000000
75201912012019123147919                 #61019090#SHORT SAIA POLI LINE MARINHO C/F VERMELHO 0UN    000001200000000000000000000
7520191201201912311074503               #61019090#CASACO MALHA C/CAPUZ MAR C/V 06 DINAMICA MAPC    000001700000000000000000000
75201912012019123129690                 #61019090#CANGURU C/RIB ROIAL 06 CJA ROYAL 06        UN    000001700000000000000000000
75201912012019123122200                 #61019090#BERMUDA SELETEL VERM C/LIS BCA G/INF EIF VEUN    000001700000000000000000000
7520191201201912311098811               #61019090#REGATA FIO30 AMARELO 04 DINAMICA AMARELO 04PC    000001700000000000000000000
7520191201201912315983                  #61019090#CANGURU C/RIB VERM 10 EIF VERMELHO 10      UN    000001700000000000000000000
7520191201201912311029401               #61019090#AV 314 AVENTAL DUPLO FUSILI MARINHO C/V MARUN    000001700000000000000000000
7520191201201912311131004               #61019090#MOLETOM FECHADO MARINHO 10 DINAMICA MARINHOUN    000001700000000000000000000
7520191201201912311161200               #61019090#AV 3241/2 AVENTAL MIC/GAB BCO COM BORD/ING UN    000001700000000000000000000
7520191201201912311060804               #61019090#VESTIDO POLO PIQUE MAR C/D AMARELO DINAMICAUN    000001700000000000000000000
75201912012019123116148                 #61019090#AV 317 1/2 AVENTAL COMP 82X90 OXFORD PTO C/UN    000001700000000000000000000
7520191201201912311153503               #61019090#CAMISETA FIO30 MARINHO M/C 08 DINAMICA MARIPC    000001700000000000000000000
75201912012019123122101                 #61019090#CA 001 CAMISETA FIO30 PRETO M/C M LISA PRETUN    000001700000000000000000000
7520191201201912318759                  #61019090#FL 307 DOLMA UNIS CEDROMIX AZ/5411 BO/EMB MUN    000001700000000000000000000
7520191201201912311002305               #61019090#BABY LOOK ANDRA ELAST BRANCO PP/AD AUTO BRAUN    000001700000000000000000000
75201912012019123122064                 #61019090#BERMUDA SELETEL VERM C/LIS BCA M/INF EIF VEUN    000001700000000000000000000
7520191201201912318630                  ##61019090#FL300 DOLMA FEM MIC/GAB BCO MG 3/4 C/V PTOUN    000001700000000000000000000
7520191201201912311170404               #64029990#SANDALIA BABY BIRK MINI COURO CAMELIA BIBI PA    000001200000000000000000000
7520191201201912311069101               #61019090#BERMUDA SELETEL MARINHO C/V PP/INF DINAMICAUN    000001700000000000000000000
7520191201201912318785                  #61019090#CL 200 CALCA UNIS T/ELAST BRIM BRANCO M BRAUN    000001700000000000000000000
7520191201201912311056017               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 43 PTO/CINPR    000001200000000000000000000
7520191201201912311056003               ##64019990#BB80 SOFT WORKS TENIS PTO/CINZA 39 PTO/CINPR    000001200000000000000000000
7520191201201912319222                  #61019090#JL 315 JALECO 3/4 UNIS BRIM PRETO M/C M PREUN    000001700000000000000000000
7520191201201912311070603               #61019090#LEGGING POWER SUPLEX MAR C/V AMA P/INF DINAPC    000001700000000000000000000
7520191201201912311037300               #61019090#CANGURU C/RIB PRETO 38 AUTO PRETO 38       UN    000001700000000000000000000
75201912012019123112819                 #61019090#TC 301 TOUCA TIPO BANDANA OXFORD PRETO PRETUN    000001700000000000000000000
7520191201201912311132101               #61019090#TC 300 TOUCA CHEF OXFORD PRETO PRETO       UN    000001700000000000000000000
7520191201201912315112501               #61019090#FL 300 DOLMA FEM MIC/GAB BRANCO M/C C/DET FUN    000001700000000000000000000
7520191201201912311040203               #61019090#LEGGING POWER SUPLEX VERMELHO C/F BRANCO G/UN    000001700000000000000000000
7520191201201912311118504               #61019090#SHORT SAIA POLI-LINE MARINHO BORDADO P/AD SUN    000001700000000000000000000
7520191201201912316026                  #61019090#CA 001 CAMISETA FIO30 PRETO M/C 38 LISA PREUN    000001700000000000000000000
7520191201201912318778                  #61019090#CL 200 CALCA UNIS T/ELAST BRIM BRANCO P BRAUN    000001700000000000000000000
7520191201201912311016003               #61019090#CAS 003 CAMISA MASC CEDROFIL PTO M/L G 0001UN    000001700000000000000000000
7520191201201912311132604               #61019090#CAMISETA FIO30 AMARELA M/C 08 DINAMICA  AMAPC    000001700000000000000000000
7520191201201912311098813               #61019090#REGATA FIO30 AMARELO 08 DINAMICA AMARELO 08PC    000001700000000000000000000
7520191201201912315660                  #61019090#BABY LOOK ELASTANO BRANCO M/C GG/AD EIF BRAUN    000001700000000000000000000
7520191201201912311069111               #61019090#BERMUDA SELETEL MARINHO C/V 02 DINAMICA MARUN    000001700000000000000000000
7520191201201912311069105               #61019090#BERMUDA SELETEL MARINHO C/V GG/INF DINAMICAUN    000001700000000000000000000
7520191201201912311165428               #64041900#TENIS BIBI ROLLER CELEB LYCRA ESTAMP/NAVAL PA    000001200000000000000000000
7520191201201912311155903               #61019090#MA 100 CASACO AMERICANO MARINHO 06 ALOHA MAUN    000001700000000000000000000
75201912012019123129502                 #61019090#CAMISETA FIO30 BCO M/C 04 CJA BRANCO 4     UN    000001700000000000000000000
7520191201201912311158306               #61019090#CA 002 CAMISETA DRY MARINHO M/L 12 DINAMICAUN    000001700000000000000000000
75201912012019123113987                 #61019090#REGATA FIO30 BRANCO 08 AUTO BRANCO 08      UN    000001700000000000000000000
752019120120191231015487                #61159500#2270.001 KIT/3 SAPATILHA INF SORTIDAS 25-28PR    000001200000000000000000000
7520191201201912311823                  #61019090#CALCA MALHA MARINHO C/F VERMELHO 04 CEMJ MAUN    000001700000000000000000000
9082514282000290255918461     5000000156600000044475000002809900000883                                                       1
