"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"1";
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"FORNECEDOR: 62 - ADDER - J.CORREA";;;;;;;;;
"";;"MENTA";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"209,73";;"104,86";;;"";
"295414 - PEGADA 12606 -12804";;;;;;;;"PR";"37";"43";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;
"";;"CAFé";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"253,02";;"126,51";;;"";
"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"10";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"295442 - PEGADA 20916-5";;;;;;;;"PR";"45";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"CAFé";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"64,97";;"64,97";;;"";;
"295443 - PEGADA 20921-1/ 20920-1";;;;;;;;"PR";"38";"39";"41";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"235,97";;"78,66";;;"";;
"295979 - PEGADA BOTA 12704";;;;;;;;"UN";"39";"40";"41";"42";"43";"44";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CAFé";;;;;;;"2";"2";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"8";"1.010,99";;"126,37";;;"";;
"295419 - PEGADA SAP 12606/ 12803/ 12804";;;;;;;;"UN";"38";"40";"43";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BLUE";;;;;;;"";"";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"78,69";;"78,69";;;"";;
"";;"GIZ";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"314,76";;"157,38";;;"";;
"Total do Produto";;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"393,45";;"131,15";;;
"295787 - PEGADA SAPATENIS 11455-2";;;;;;;;"UN";"37";"38";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"INDEFINIDO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"147,76";;"73,88";;;"";;
"295947 - PEGADA SAPATENIS 12118";;;;;;;;"PR";"37";"39";"42";"43";"44";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CAFé";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"236,07";;"118,03";;;"";;
"";;"VINHO";;;;;;;"";"";"1";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"314,76";;"104,92";;;"";;
"Total do Produto";;;"1";"1";"1";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"550,83";;"110,17";;;
"295976 - PEGADA SAPATENIS 12703";;;;;;;;"UN";"44";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"GIZ";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"83,20";;"83,20";;;"";;
"295977 - PEGADA SAPATENIS 14004";;;;;;;;"UN";"41";"44";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"IPE";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"159,74";;"79,87";;;"";;
"295974 - PEGADA SAPATENIS 14102";;;;;;;;"UN";"39";"41";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AZUL";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"91,23";;"91,23";;;"";;
"";;"CAFé";;;;;;;"";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"91,23";;"91,23";;;"";;
"Total do Produto";;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"182,46";;"91,23";;;
"295975 - PEGADA SAPATENIS 14103";;;;;;;;"UN";"41";"42";"43";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BORDO";;;;;;;"1";"1";"1";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"283,19";;"94,40";;;"";;
"";;;;;"Total Fornecedor";;;;"14";"12";"7";"3";"3";"2";"";;"";"";;"";"";"";;"";"";"";"";"41";"4.128,54";;"100,70";;;"";;
"FORNECEDOR: 939 - PEGADA";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"296547 - PEGADA SAP 20914";;;;;;;;"UN";"PRETO";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"38";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"63,60";;"63,60";;;"";;
"";;"39";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"63,60";;"63,60";;;"";;
"";;"40";;;;;;;"2";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"127,20";;"63,60";;;"";;
"";;"41";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"63,60";;"63,60";;;"";;
"";;"42";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"63,60";;"63,60";;;"";;
"Total do Produto";;;"6";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"381,60";;"63,60";;;
"296549 - PEGADA SAP 21714";;;;;;;;"UN";"CAFé";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"39";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"76,80";;"76,80";;;"";;
"";;"40";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"76,80";;"76,80";;;"";;

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"11";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"41";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"76,80";;"76,80";;;"";;
"";;"43";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"76,80";;"76,80";;;"";;
"";;"44";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"76,80";;"76,80";;;"";;
"Total do Produto";;;"5";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"384,00";;"76,80";;;
"296550 - PEGADA SAP 21718";;;;;;;;"UN";"PRATA";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"38";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"80,60";;"80,60";;;"";;
"";;"39";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"80,60";;"80,60";;;"";;
"";;"41";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"80,60";;"80,60";;;"";;
"";;"42";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"80,60";;"80,60";;;"";;
"Total do Produto";;;"4";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"322,40";;"80,60";;;
"296552 - PEGADA SAP 22101";;;;;;;;"UN";"PRETO";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"39";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"56,60";;"56,60";;;"";;
"";;"40";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"56,60";;"56,60";;;"";;
"";;"41";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"56,60";;"56,60";;;"";;
"";;"42";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"56,60";;"56,60";;;"";;
"";;"45";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"56,60";;"56,60";;;"";;
"Total do Produto";;;"5";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"283,00";;"56,60";;;
"296560 - PEGADA SAP 22203";;;;;;;;"UN";"PRETO";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"37";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"79,90";;"79,90";;;"";;
"";;"38";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"79,90";;"79,90";;;"";;
"";;"39";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"79,90";;"79,90";;;"";;
"";;"40";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"79,90";;"79,90";;;"";;
"";;"41";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"79,90";;"79,90";;;"";;
"";;"42";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"79,90";;"79,90";;;"";;
"Total do Produto";;;"6";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"6";"479,40";;"79,90";;;
"";;;;;"Total Fornecedor";;;;"26";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"26";"1.850,40";;"71,17";;;"";;
"FORNECEDOR: 963 - PEGADA - POZZO";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"296588 - PEGADA 8916 8922 STL";;;;;;;;"PR";"37";"38";"39";"40";"41";"42";"";;"";"";;"";"";"";;"";"";"";"";
"";;"MARRON";;;;;;;"1";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"6";"341,40";;"56,90";;;"";;
"296587 - PEGADA 8917 SAPATILHA";;;;;;;;"PR";"39";"40";"41";"42";"43";"44";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CAFé";;;;;;;"1";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"6";"371,40";;"61,90";;;"";;
"";;;;;"Total Fornecedor";;;;"2";"2";"2";"2";"2";"2";"";;"";"";;"";"";"";;"";"";"";"";"12";"712,80";;"59,40";;;"";;
"FORNECEDOR: 356 - PELUCCI CALCADOS";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"293174 - PELUCI SAP COURO DE CARNEIRO";;;;;;;;"PR";"35";"41";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"BAMBU";;;;;;;"2";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"149,80";;"74,90";;;"";;
"";;"BRANCO";;;;;;;"";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"0,00";;"0,00";;;"";;
"Total do Produto";;;"2";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"149,80";;"49,93";;;
"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"12";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Total Fornecedor";;;;"2";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"149,80";;"49,93";;;
"FORNECEDOR: 600 - PIPPER - CARRERA";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"296543 - PIPPER 19932";;;;;;;;"PC";"38";"39";"40";"41";"42";"43";"";;"";"";;"";"";"";;"";"";"";"";
"";;"CAFé";;;;;;;"1";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"6";"160,85";;"26,81";;;"";;
"";;"PRETO";;;;;;;"";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"26,95";;"26,95";;;"";;
"Total do Produto";;;"1";"2";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"7";"187,80";;"26,83";;;
"296579 - PIPPER 60";;;;;;;;"PR";"38";"39";"40";"41";"42";"43";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"1";"1";"1";"1";"1";"";;"";"";;"";"";"";;"";"";"";"";"6";"627,42";;"104,57";;;"";;
"";;;;;"Total Fornecedor";;;;"2";"3";"2";"2";"2";"2";"";;"";"";;"";"";"";;"";"";"";"";"13";"815,22";;"62,71";;;"";;
"FORNECEDOR: 467 - PULMA";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"295945 - PULMA 173-2";;;;;;;;"PR";"35";"36";"37";"42";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"BRANCO";;;;;;;"1";"";"1";"1";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"93,00";;"31,00";;;"";;
"";;"GRAFITE";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"93,00";;"46,50";;;"";;
"Total do Produto";;;"2";"1";"1";"1";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"186,00";;"37,20";;;
"295944 - PULMA 501 ";;;;;;;;"PR";"34";"35";"36";"37";"38";"39";"40";;"41";"42";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"AMARELO";;;;;;;"";"1";"1";"1";"1";"1";"1";;"1";"1";;"";"";"";;"";"";"";"";"8";"359,10";;"44,89";;;"";;
"";;"PINK";;;;;;;"1";"1";"1";"1";"1";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"319,20";;"63,84";;;"";;
"";;"UVA";;;;;;;"";"1";"2";"2";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"319,20";;"63,84";;;"";;
"Total do Produto";;;"1";"3";"4";"4";"2";"1";"1";;"1";"1";;"";"";"";;"";"";"";"";"18";"997,50";;"55,42";;;
"";;;;;"Total Fornecedor";;;;"3";"4";"5";"5";"2";"1";"1";;"1";"1";;"";"";"";;"";"";"";"";"23";"1.183,50";;"51,46";;;"";;
"FORNECEDOR: 684 - RED RIVER IND. COM. E MKT LTDA";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"295059 - QIX ALLAN MESQUITA - VULCAN 102";;;;;;;;"PR";"34";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"CONHAQUE";;;;;;;"4";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"347,44";;"86,86";;;"";;
"295940 - QIX ALLAN MESQUITA CAMURÇA";;;;;;;;"PR";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"MUSGO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"105,85";;"105,85";;;"";;
"296286 - QIX BASE 105704";;;;;;;;"UN";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"VERMELHO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"90,65";;"90,65";;;"";;
"296437 - QIX FIRST ";;;;;;;;"PR";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"3";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"3";"278,97";;"92,99";;;"";;
"296154 - QIX ROOTS105603";;;;;;;;"PR";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"2";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"221,82";;"110,91";;;"";;
"296153 - QIX SAN DIEGO 105081";;;;;;;;"PR";"37";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"5";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"5";"503,90";;"100,78";;;"";;
"295821 - QIX SAN DIEGO 3280E";;;;;;;;"UN";"34";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"95,72";;"95,72";;;"";;
"293883 - QIX SUNSET ";;;;;;;;"PR";"34";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"14";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"14";"1.374,66";;"98,19";;;"";;
"294542 - QIX SUNSET 703607";;;;;;;;"PR";"34";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;

"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;;"PÁG.:";"13";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"CINZA";;;;;;;"10";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"10";"875,00";;"87,50";;;"";;
"295590 - QIX SUNSET ETNICO ";;;;;;;;"PR";"35";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"ESTAMPADO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"1";"86,87";;"86,87";;;"";;
"";;;;;"Total Fornecedor";;;;"42";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"42";"3.980,88";;"94,78";;;"";;
"FORNECEDOR: 727 - SKECHERS FOOTWEAR";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"296086 - SKECHEARS SYNERGY SHIELD";;;;;;;;"PR";"37";"41";"42";"43";"";"";"";;"";"";;"";"";;"";;"";"";"";"";
"";;"AZUL";;;;;;;"3";"1";"1";"1";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"6";"298,50";;"49,75";;;"";;
"295957 - SKECHERS 11728/";;;;;;;;"PR";"34";"35";"36";"37";"38";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"ROSA";;;;;;;"4";"1";"1";"1";"1";"";"";;"";"";;"";"";;"";;"";"";"";"";"8";"438,00";;"54,75";;;"";;
"296591 - SKECHERS 11880 FLEXAPPEAL";;;;;;;;"PR";"35";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"1";"109,50";;"109,50";;;"";;
"295956 - SKECHERS R-11667";;;;;;;;"PR";"33";"37";"38";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"2";"1";"1";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"4";"199,00";;"49,75";;;"";;
"295332 - SKECHERS WOMENS GORUN2";;;;;;;;"UN";"33";"34";"35";"40";"42";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"CINZA";;;;;;;"4";"1";"1";"2";"1";"";"";;"";"";;"";"";;"";;"";"";"";"";"9";"798,00";;"88,67";;;"";;
"";;;;;"Total Fornecedor";;;;"14";"4";"4";"4";"2";"";"";;"";"";;"";"";;"";;"";"";"";"";"28";"1.843,00";;"65,82";;;"";;
"FORNECEDOR: 927 - SUGAR SHOES";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"295937 - STAR T. CAN 184/ 247/ 6/ 144 IC 229 ANI 2";;;;;;;;"PR";"";"";"";"";
"";;"PRETO";;;;;;;"";"";"";"";"0";;;;"0,00";;;;;"0,00";;;;"";;;;;;;;;;;
"296274 - STAR T. CANVAS LOW 143";;;;;;;;"UN";"34";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"18";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"18";"551,52";;"30,64";;;"";;
"296273 - STAR T. ONCA SHINE 266";;;;;;;;"UN";"35";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"ESTAMPADO";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"1";"42,48";;"42,48";;;"";;
"";;;;;"Total Fornecedor";;;;"19";"";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"19";"594,00";;"31,26";;;"";;
"FORNECEDOR: 476 - TRY ON/FILA DILLY NORDESTE";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"296276 - TRY ON FUSION";;;;;;;;"UN";"37";"39";"42";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";
"";;"CINZA";;;;;;;"1";"1";"1";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"3";"154,95";;"51,65";;;"";;
"296277 - TRY ON ORGANIC";;;;;;;;"UN";"34";"35";"37";"39";"41";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"PRATA";;;;;;;"";"";"1";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"1";"49,76";;"49,76";;;"";;
"";;"PRETO";;;;;;;"1";"1";"";"1";"1";"";"";;"";"";;"";"";;"";;"";"";"";"";"4";"248,80";;"62,20";;;"";;
"Total do Produto";;;"1";"1";"1";"1";"1";"";"";;"";"";;"";"";;"";;"";"";"";"";"5";"298,56";;"59,71";;;
"24503 - TRYON CAPRI III";;;;;;;;"PR";"37";"38";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"2";"109,46";;"54,73";;;"";;
"296282 - TRYON GAIA";;;;;;;;"UN";"35";"36";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"";;;;;;;;
"";;"PRETO";;;;;;;"1";"1";"";"";"";"";"";;"";"";;"";"";;"";;"";"";"";"";"2";"164,33";;"82,17";;;"";;
"";;;;;"Total Fornecedor";;;;"4";"4";"2";"1";"1";"";"";;"";"";;"";"";;"";;"";"";"";"";"12";"727,30";;"60,61";;;"";;
"FORNECEDOR: 69 - UMBRO";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"TecSoft - Tecnologia em Sistemas";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"";;"VALENTINI COMERCIO DE CALCADOS EIRELI LTDA";;;;;;"RELATÓRIO DE ESTOQUES POR GRADE";;;;;;;;;;;;;;"DATA:";"27/08/2014";;;;
;;"89190-000  TAIO  SC";"";;;"SITUAÇÃO EM 27 DE AGOSTO DE 2014";;;;;;;;;;"PÁG.:";"14";;
;;" Filiais: '1'";;;
"REFERÊNCIA/DESCRIÇÃO";;;;"";;;"UNIDADE";;"TAMANHOS";;;"";;;;;;;;;;;;;;;;"TOTALESTOQUE";"VALORFINANCEIRO";"CUSTOMÉDIO";;;;"";;
"";;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"295741 - UMBRO CUP INFANTIL";;;;;;;;"UN";"28";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"BRANCO";;;;;;;"2";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"98,94";;"49,47";;;"";;
"";;;;;"Total Fornecedor";;;;"2";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"2";"98,94";;"49,47";;;"";;
"FORNECEDOR: 686 - UMBRO";;;;;;;;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;
"293505 - UMBRO ATACK JR INFANTIL";;;;;;;;"PR";"28";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";
"";;"CINZA";;;;;;;"1";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"1";"45,53";;"45,53";;;"";;
"295749 - UMBRO CUP ADULTO ";;;;;;;;"PR";"35";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"";;;;;;;;
"";;"BRANCO";;;;;;;"4";"";"";"";"";"";"";;"";"";;"";"";"";;"";"";"";"";"4";"223,50";;"55,88";;;"";;
